depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.030000 0.090931 0.247705 0.388353 0.385005 0.519990 0.634792
0.160000 0.641659 0.893776 1.292480 1.477267 2.107605 3.367442
0.290000 1.228854 1.623525 2.507942 2.640956 3.693611 4.589543
0.420000 1.877948 2.743295 3.911735 3.848041 4.938252 5.545570
0.550000 2.785998 4.232399 5.278210 5.056310 5.812080 6.185891
0.680000 5.935327 6.165886 6.396372 6.411624 6.652188 6.939716
0.780000 6.509057 6.935723 7.471149 7.571340 8.229044 9.081778
0.880000 7.275767 8.021997 8.845205 8.759648 9.409049 9.839013
0.980000 9.299429 9.579681 9.843262 9.842889 10.110844 10.387272
1.105000 10.054956 10.429807 10.739196 10.723974 11.019300 11.322828
1.230000 10.833608 11.164114 11.390295 11.391481 11.644058 11.883664
1.363333 11.377561 11.653269 11.906984 11.900331 12.145525 12.353063
1.496667 11.923125 12.168660 12.403348 12.392349 12.605191 12.836644
1.630000 12.494056 12.707162 12.899776 12.893342 13.075201 13.271444
1.775000 12.948383 13.212982 13.471370 13.489615 13.741375 14.227541
1.920000 13.411768 13.731459 14.073828 14.111191 14.488875 15.021427
2.065000 13.888719 14.276285 14.676501 14.729153 15.190524 15.851024
2.210000 14.389903 14.864938 15.284893 15.343273 15.838121 16.552899
2.355000 14.969497 15.434808 15.935009 15.973344 16.541389 17.129610
2.500000 15.512718 16.038787 16.560855 16.582161 17.134628 17.688564
2.645000 16.124850 16.673414 17.206858 17.205506 17.753854 18.235402
2.790000 16.833530 17.340910 17.867490 17.853049 18.357848 18.821792
2.935000 17.681836 18.133147 18.546359 18.528215 18.920280 19.348817
3.080000 18.799248 19.021904 19.282276 19.294146 19.553857 19.928339
3.196667 19.327832 19.726637 20.225717 20.324277 20.993370 21.742447
3.313333 20.094549 20.736702 21.583306 21.490917 22.151772 22.582751
3.430000 22.141797 22.401709 22.646546 22.655493 22.911309 23.218929
3.542500 22.699550 23.028284 23.411682 23.444598 23.873673 24.337028
3.655000 23.197449 23.674596 24.168200 24.128783 24.579554 24.907310
3.767500 23.861714 24.383461 24.796312 24.754688 25.126751 25.338724
3.880000 24.827472 25.118868 25.398562 25.378034 25.624856 25.839174
4.015714 25.332188 25.708942 26.076472 26.112675 26.521130 27.141838
4.151429 25.861931 26.260027 26.739110 26.806304 27.411022 28.005855
4.287143 26.401110 26.851418 27.433796 27.480559 28.129854 28.675106
4.422857 26.994248 27.433083 28.150746 28.141971 28.784106 29.275063
4.558571 27.663841 28.181958 28.871179 28.805119 29.368383 29.810306
4.694286 28.360564 29.035734 29.528278 29.478422 29.893007 30.312778
4.830000 29.517120 29.911755 30.161699 30.187223 30.510539 30.837882
4.972857 30.069412 30.496326 30.885448 30.962084 31.430606 32.320668
5.115714 30.571433 31.078454 31.623586 31.738708 32.494004 33.264901
5.258571 31.121826 31.732074 32.417657 32.520702 33.386044 34.062587
5.401429 31.739449 32.449970 33.285492 33.281856 34.084070 34.825386
5.544286 32.567359 33.260653 34.125142 34.057626 34.792916 35.400851
5.687143 33.415896 34.217610 34.905421 34.844048 35.447285 36.031539
5.830000 34.754793 35.272082 35.716718 35.712835 36.136274 36.665491
5.963333 35.419842 35.943171 36.521958 36.578462 37.213029 38.095446
6.096667 36.040057 36.658504 37.356275 37.462933 38.342534 39.234000
6.230000 36.758075 37.416859 38.292302 38.301525 39.181075 39.912251
6.363333 37.442714 38.249202 39.134540 39.082284 39.870323 40.546399
6.496667 38.378769 39.225114 39.904925 39.867974 40.514480 41.032858
6.630000 39.499427 40.063991 40.635937 40.598224 41.105618 41.547245
6.773750 40.013926 40.653047 41.257173 41.240152 41.804447 42.381223
6.917500 40.577810 41.219435 41.834036 41.846293 42.469973 43.181774
7.061250 41.174993 41.778061 42.405966 42.441098 43.112999 43.954766
7.205000 41.752058 42.343555 42.993690 43.030036 43.704341 44.605986
7.348750 42.275418 42.951640 43.593917 43.632149 44.323847 45.180661
7.492500 42.894910 43.551280 44.177446 44.244924 44.988791 45.789400
7.636250 43.530610 44.179850 44.839838 44.890339 45.618826 46.481655
7.780000 44.195019 44.881250 45.538833 45.591668 46.343300 47.125536
