depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.080000 1.885442 2.060576 2.243318 2.249325 2.451035 2.630604
0.200000 5.399748 5.672761 5.921738 5.913862 6.145007 6.417166
0.306667 6.288943 6.805433 7.353727 7.492631 8.274085 9.241562
0.413333 7.390057 8.247701 9.059696 8.977336 9.686719 10.168193
0.520000 9.817957 10.134808 10.412922 10.429186 10.728075 11.054964
0.636667 10.677586 11.187344 11.785749 11.812744 12.474304 13.029899
0.753333 11.720372 12.459526 13.030355 12.961242 13.462681 13.824902
0.870000 13.490050 13.693768 13.939474 13.949091 14.196284 14.500304
0.970000 14.082850 14.301826 14.566403 14.565933 14.821359 15.072401
1.095000 14.666785 14.970745 15.251504 15.265582 15.568931 15.933071
1.220000 15.307534 15.611200 15.930479 15.949957 16.304202 16.701654
1.345000 15.917055 16.252461 16.628101 16.629536 16.996898 17.402164
1.470000 16.610078 16.940281 17.296612 17.301004 17.655346 18.103756
1.595000 17.312391 17.646067 17.977418 17.986961 18.322030 18.695578
1.720000 18.225640 18.469608 18.745091 18.749359 19.022727 19.368630
1.843333 18.954251 19.405729 20.012420 20.248141 21.292135 22.413499
1.966667 20.043335 20.910673 22.003219 21.922310 22.902700 23.576402
2.090000 22.600234 23.105508 23.598547 23.585460 24.065384 24.528856
2.220000 23.479327 24.042338 24.609503 24.644462 25.254799 25.965399
2.350000 24.168046 24.855029 25.543680 25.556622 26.297096 26.905863
2.480000 25.049709 25.757195 26.490040 26.446478 27.118024 27.659978
2.610000 25.998138 26.805052 27.427415 27.357016 27.902616 28.324888
2.740000 27.841898 28.138030 28.502315 28.485411 28.803697 29.128932
2.830000 28.590783 29.090407 29.709763 29.702139 30.284874 30.845781
2.920000 30.251513 30.646919 30.998404 30.999019 31.360024 31.747469
3.032500 31.123888 31.625852 32.148899 32.223119 32.861478 33.661319
3.145000 31.869505 32.610210 33.331189 33.296134 33.990085 34.534011
3.257500 32.799255 33.668363 34.260427 34.225906 34.825282 35.295612
3.370000 34.147288 34.595522 35.082433 35.065989 35.536456 35.941755
3.487500 34.742407 35.263952 35.757066 35.755819 36.271973 36.716156
3.605000 35.255649 35.866687 36.410619 36.394880 36.924323 37.528774
3.722500 35.844205 36.476399 37.046971 37.019496 37.557895 38.117945
3.840000 36.458184 37.119244 37.663681 37.660358 38.259740 38.775612
3.970000 37.131448 37.805197 38.380697 38.357532 38.924332 39.442220
4.100000 37.882105 38.512833 39.110046 39.059933 39.599869 40.056260
4.230000 38.633117 39.238069 39.781300 39.758745 40.277090 40.717716
4.360000 39.387621 40.005737 40.458207 40.449790 40.913294 41.389265
4.490000 40.364197 40.782086 41.185917 41.182703 41.556809 41.958550
4.620000 41.345293 41.681843 41.996532 42.001573 42.313987 42.676502
