depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
8.415000 23.766733 23.917852 24.103065 24.103257 24.288703 24.487685
8.543333 23.986100 24.166672 24.366669 24.366615 24.570191 24.773879
8.671667 24.228686 24.426677 24.629751 24.626915 24.830792 25.011628
8.800000 24.449433 24.689285 24.888601 24.881956 25.078772 25.249115
8.928333 24.733940 24.950984 25.146985 25.139025 25.324380 25.487739
9.056667 25.042173 25.233209 25.394746 25.394565 25.568039 25.708419
9.185000 25.381790 25.535304 25.676535 25.670106 25.803566 25.947003
9.215000 25.449237 25.608844 25.746359 25.745479 25.882384 26.030761
9.344286 25.699244 25.876852 26.058023 26.090925 26.324950 26.688918
9.473571 25.957695 26.153317 26.387378 26.443730 26.771194 27.112796
9.602857 26.192291 26.425551 26.744583 26.780854 27.164353 27.468041
9.732143 26.515234 26.737884 27.112735 27.117510 27.513297 27.733202
9.861429 26.808297 27.112215 27.491236 27.459756 27.800966 28.001409
9.990714 27.168944 27.525316 27.839396 27.807353 28.076982 28.268647
10.120000 27.725370 27.935908 28.167105 28.148256 28.352585 28.505117
10.195000 27.933367 28.133934 28.339396 28.325839 28.503359 28.640420
10.337500 28.255258 28.468164 28.651808 28.640478 28.807368 28.966492
10.480000 28.609753 28.786495 28.961753 28.951106 29.109294 29.249220
10.581667 28.824286 28.987074 29.171191 29.157808 29.318289 29.447806
10.683333 29.051761 29.207563 29.386275 29.370917 29.517008 29.651729
10.785000 29.302761 29.450095 29.607584 29.599358 29.742648 29.854378
10.795000 29.323646 29.472720 29.634300 29.626702 29.772554 29.884862
10.931429 29.611243 29.781697 29.979603 30.025834 30.279848 30.730330
11.067857 29.873873 30.071806 30.345669 30.427120 30.821701 31.293880
11.204286 30.150169 30.376133 30.772252 30.833413 31.331965 31.812247
11.340714 30.455935 30.739154 31.217897 31.246939 31.770616 32.164814
11.477143 30.770925 31.151125 31.692193 31.654390 32.132017 32.483345
11.613571 31.147631 31.590688 32.115327 32.066348 32.507430 32.796458
11.750000 31.762955 32.133462 32.531283 32.500898 32.852288 33.097374
11.872500 32.257742 32.597256 32.877404 32.859648 33.130500 33.352338
11.995000 32.820206 33.017114 33.220801 33.222906 33.436478 33.622348
12.030000 32.939443 33.121880 33.326635 33.330457 33.545588 33.731047
12.160000 33.238033 33.473334 33.702612 33.714427 33.949137 34.212314
12.287500 33.566000 33.822712 34.147687 34.168674 34.531229 34.895748
12.415000 33.903529 34.217930 34.623469 34.622814 35.007342 35.292369
12.542500 34.335995 34.685084 35.102333 35.058585 35.396605 35.604816
12.670000 34.908408 35.235117 35.482791 35.474738 35.720597 35.922410
12.795000 35.322565 35.580814 35.811577 35.796085 36.007256 36.186020
12.830000 35.423634 35.690947 35.915198 35.904450 36.117683 36.298622
12.962500 35.772959 36.042262 36.314403 36.351241 36.644430 37.164993
13.095000 36.142915 36.416184 36.779317 36.810664 37.209100 37.730574
13.227500 36.529561 36.841342 37.238169 37.268842 37.687838 38.123509
13.360000 36.995336 37.324873 37.734921 37.728746 38.138730 38.487597
13.405000 37.117302 37.482671 37.878860 37.881990 38.280893 38.625167
13.510000 37.548122 37.916302 38.292601 38.280559 38.671344 38.909481
13.615000 38.115618 38.581385 38.967091 38.953530 39.340024 39.636182
13.700000 38.566166 38.963689 39.319722 39.311023 39.670127 39.964300
13.785000 38.899429 39.300489 39.643305 39.618875 39.950581 40.215086
13.912500 39.342772 39.653223 39.997475 39.985874 40.310202 40.598165
14.040000 39.716294 40.021303 40.350674 40.343096 40.657362 40.957591
14.160000 40.046675 40.379497 40.704860 40.701781 41.013364 41.343746
14.275000 40.435595 40.749436 41.058225 41.077568 41.414345 41.766552
14.390000 40.808491 41.140784 41.478152 41.474304 41.823162 42.075335
14.506667 41.217445 41.599308 41.956971 41.956326 42.314236 42.741728
14.623333 41.634831 42.101700 42.454176 42.460178 42.809563 43.381088
14.740000 42.467625 42.685413 42.920146 42.981622 43.292806 43.766089
14.815000 42.758317 42.982759 43.292313 43.359753 43.784466 44.223698
14.830000 42.828258 43.038745 43.361342 43.424584 43.859261 44.285238
14.960000 43.236253 43.628168 44.148606 44.256283 44.955460 45.797604
15.090000 43.800000 44.323300 45.084724 45.138693 45.989537 46.669297
15.220000 44.487183 45.254985 46.055372 46.015278 46.709099 47.381740
15.350000 45.807041 46.307983 46.844295 46.845562 47.383045 48.053711
15.405000 46.012229 46.518518 47.022973 47.050885 47.570016 48.202479
15.460000 46.228056 46.737917 47.222011 47.244668 47.762173 48.415328
15.480000 46.309308 46.797330 47.284269 47.309907 47.832154 48.461834
15.591667 46.645515 47.145928 47.620160 47.667694 48.223235 48.799156
15.703333 46.964998 47.474241 47.952903 48.015678 48.592977 49.195142
15.815000 47.388393 47.820016 48.318014 48.367369 48.935278 49.507217
15.897500 47.641388 48.087904 48.601903 48.645142 49.217212 49.798009
15.980000 47.889472 48.367027 48.884593 48.931513 49.506914 50.109871
