depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.060000 2.377364 2.526983 2.697517 2.690545 2.846179 3.003756
0.090000 3.303837 3.516580 3.729544 3.743151 3.988029 4.230088
0.170000 8.806397 9.091131 9.349162 9.352184 9.614399 9.909144
0.210000 10.626038 10.908403 11.192355 11.215791 11.538992 11.869579
0.250000 12.988623 13.222496 13.440190 13.440746 13.662050 13.888393
0.290000 13.778738 13.992127 14.240580 14.252420 14.510748 14.778476
0.390000 15.273564 15.659196 16.134676 16.134688 16.588412 17.092880
0.490000 17.410752 17.721694 17.986220 17.977749 18.235129 18.527160
0.610000 19.183816 19.451383 19.723599 19.720684 19.998014 20.219787
0.730000 21.164053 21.458610 21.677229 21.662203 21.869497 22.053328
0.850000 24.442880 24.624908 24.799207 24.800908 24.981989 25.163505
