depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.015000 0.127801 0.252206 0.394865 0.390873 0.523415 0.641559
0.132500 1.070479 1.697205 2.602329 2.990470 4.573552 6.559757
0.250000 2.497563 3.602000 5.624379 5.589828 7.569512 8.520539
0.367500 4.515797 6.694468 8.504197 8.119844 9.341647 9.966022
0.485000 9.889307 10.230084 10.501237 10.495661 10.764029 11.067648
0.615000 11.704449 12.020733 12.334955 12.296735 12.545772 12.750870
0.685000 13.998184 14.318979 14.661581 14.658540 14.990669 15.274284
0.765000 15.724504 15.933832 16.166466 16.156020 16.370288 16.570592
0.805000 16.247371 16.422864 16.633734 16.640052 16.845276 17.096349
0.825000 16.440920 16.647522 16.874643 16.879391 17.108900 17.400220
0.855000 17.424923 17.672056 17.908259 17.887592 18.089359 18.269618
0.905000 18.242141 18.337283 18.485193 18.494328 18.657863 18.777824
0.935000 18.459016 18.619242 18.761140 18.766229 18.923559 19.066489
0.945000 18.570342 18.719775 18.862625 18.869477 19.029413 19.187252
0.975000 18.949614 19.072702 19.221212 19.240094 19.407776 19.609525
1.055000 19.628854 19.819113 20.020350 20.015475 20.202640 20.382748
1.165000 20.778162 20.950599 21.146275 21.145438 21.335200 21.545424
