depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.305000 4.787585 4.956989 5.143172 5.134932 5.307917 5.472013
0.405000 6.347536 6.481906 6.644139 6.642402 6.800959 6.931444
0.505000 7.699912 7.882526 8.073506 8.069587 8.248735 8.404360
0.575000 8.611753 8.806713 9.006556 9.003674 9.209797 9.382187
0.605000 9.172967 9.387525 9.578729 9.589813 9.800678 10.014782
0.655000 9.920819 10.133426 10.384571 10.405340 10.686989 10.983164
0.675000 10.656719 10.970691 11.250067 11.221890 11.465911 11.695159
0.705000 11.302110 11.506513 11.740287 11.737321 11.958878 12.204439
0.755000 11.937364 12.147234 12.349592 12.335908 12.517641 12.657212
0.805000 12.616385 12.762891 12.920721 12.919304 13.069600 13.209403
0.855000 13.189105 13.316961 13.474944 13.476864 13.635365 13.788737
0.905000 13.539437 13.664765 13.812270 13.816893 13.971213 14.105049
0.955000 13.801291 13.947881 14.090185 14.100052 14.263290 14.417877
1.005000 14.134049 14.278885 14.436240 14.435531 14.600061 14.734537
1.055000 14.510388 14.627843 14.782635 14.782851 14.935760 15.066215
1.105000 14.810526 14.956172 15.092797 15.090644 15.222391 15.364650
1.155000 15.105275 15.228046 15.358874 15.359635 15.490750 15.614870
1.205000 15.333488 15.465647 15.593684 15.592847 15.719298 15.853750
1.255000 15.620763 15.749208 15.873757 15.871081 15.991489 16.120587
1.305000 15.899902 16.050502 16.173003 16.173261 16.298305 16.440168
1.345000 16.155539 16.309343 16.435931 16.438654 16.573209 16.711844
1.405000 16.478317 16.653265 16.823600 16.812224 16.964708 17.097507
1.465000 17.076708 17.235759 17.416079 17.426746 17.620162 17.842627
1.505000 17.420253 17.582826 17.803944 17.812331 18.049532 18.246368
1.605000 17.972758 18.276645 18.620555 18.605020 18.908530 19.237780
1.705000 18.669234 19.068926 19.412414 19.385391 19.684038 20.027041
1.805000 19.838333 20.058514 20.257110 20.258269 20.464703 20.677189
1.825000 20.111829 20.296561 20.500740 20.514223 20.741366 20.982123
1.855000 21.092245 21.438945 21.708240 21.677968 21.921507 22.097857
1.905000 22.063421 22.206290 22.344440 22.349546 22.494295 22.637400
