depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.060000 1.011774 1.150060 1.311114 1.332242 1.518500 1.716491
0.170000 1.475603 1.824692 2.474326 2.417933 2.975608 3.280690
0.280000 2.426006 2.977357 3.566696 3.568527 4.158349 4.722794
0.390000 3.732503 4.106240 4.645313 4.673614 5.283763 5.632064
0.500000 5.231012 5.536731 5.753304 5.757503 6.003000 6.203204
0.637500 5.754531 6.023758 6.398770 6.478213 6.935284 7.578684
0.775000 6.182057 6.558368 7.146007 7.142435 7.695555 8.152528
0.912500 6.793845 7.406894 7.904024 7.841272 8.254208 8.572081
1.050000 8.008784 8.245808 8.485427 8.498963 8.752681 9.018319
1.180000 8.353730 8.665360 8.984409 9.041329 9.429534 9.980327
1.310000 8.718480 9.109601 9.532803 9.545231 9.999002 10.451759
1.440000 9.122976 9.578413 10.034142 10.025406 10.484673 10.863341
1.570000 9.625108 10.139935 10.520492 10.497494 10.869912 11.153286
1.700000 10.406887 10.694269 10.950176 10.943403 11.181582 11.414658
1.800000 10.701016 10.963688 11.218044 11.204408 11.433105 11.677924
1.900000 10.948791 11.199164 11.444838 11.439160 11.673824 11.908940
2.000000 11.221252 11.420830 11.664193 11.658358 11.893109 12.097264
2.125000 11.408206 11.659954 11.905781 11.901840 12.132844 12.411187
2.250000 11.614510 11.881397 12.124556 12.130604 12.384768 12.637722
2.375000 11.850774 12.112790 12.357702 12.358945 12.597838 12.903227
2.500000 12.071314 12.353153 12.582546 12.584611 12.813181 13.093149
2.625000 12.392449 12.604107 12.822208 12.821065 13.049211 13.293467
2.750000 12.720363 12.872587 13.065311 13.075664 13.273250 13.487480
2.866667 12.962239 13.140054 13.365435 13.373485 13.601408 13.833497
2.983333 13.236039 13.455554 13.659778 13.674221 13.894242 14.124552
3.100000 13.550668 13.750857 13.943931 13.948647 14.150156 14.375576
3.228571 13.756997 13.961844 14.171488 14.171774 14.374438 14.620567
3.357143 13.961276 14.160901 14.372693 14.373868 14.581402 14.820784
3.485714 14.156515 14.367249 14.567659 14.571028 14.775925 14.996823
3.614286 14.361684 14.569730 14.774298 14.770526 14.973011 15.162071
3.742857 14.563424 14.757954 14.958377 14.956844 15.149826 15.348604
3.871429 14.771392 14.961641 15.142524 15.146793 15.335547 15.527371
4.000000 14.980789 15.140579 15.330176 15.328284 15.515805 15.700657
4.142857 15.142423 15.307408 15.495623 15.498373 15.679522 15.886990
4.285714 15.312798 15.478267 15.662340 15.667931 15.849221 16.054362
4.428571 15.491707 15.649765 15.832904 15.834640 16.013900 16.210367
4.571429 15.649726 15.827307 15.988567 15.998942 16.175802 16.368053
4.714286 15.815283 15.996853 16.158302 16.165093 16.339193 16.530689
4.857143 15.991353 16.167352 16.326789 16.333493 16.500747 16.706880
5.000000 16.167405 16.332983 16.492816 16.497644 16.670626 16.840976
5.142857 16.324007 16.479074 16.653287 16.654297 16.818478 17.014636
5.285714 16.480388 16.643201 16.806060 16.814131 16.982907 17.162468
5.428571 16.645071 16.805791 16.967670 16.971757 17.139081 17.317906
5.571429 16.809119 16.969207 17.129777 17.133535 17.294526 17.483344
5.714286 16.961433 17.129243 17.290328 17.295329 17.462190 17.623105
5.857143 17.138993 17.296806 17.456366 17.459127 17.624831 17.805398
6.000000 17.296068 17.458624 17.625456 17.624880 17.782290 17.968350
6.140000 17.460283 17.636115 17.809452 17.808099 17.979931 18.159484
6.280000 17.636810 17.819891 17.988340 17.990811 18.160534 18.363356
6.420000 17.807606 17.999943 18.173930 18.176219 18.359143 18.542365
6.560000 17.995746 18.179137 18.366048 18.364366 18.537460 18.751796
6.700000 18.206538 18.386084 18.553886 18.570011 18.751262 19.005577
6.812500 18.417047 18.661526 18.934952 19.024402 19.443954 19.998258
6.925000 18.768779 19.058702 19.535063 19.581862 20.108171 20.533394
7.037500 19.293045 19.737137 20.279043 20.216768 20.642048 21.020200
7.150000 20.298873 20.584937 20.836168 20.848058 21.124274 21.425473
7.283333 20.792046 21.134963 21.603083 21.681123 22.288169 22.725159
7.416667 21.291351 21.878988 22.594995 22.458206 22.946645 23.190540
7.550000 22.880513 23.025963 23.185539 23.191561 23.374938 23.542687
