depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.045000 1.237837 1.382461 1.550832 1.556675 1.732881 1.921255
0.165000 5.881909 6.111061 6.349608 6.353543 6.595496 6.860513
0.245000 8.346584 8.579157 8.851774 8.859340 9.137812 9.382446
0.365000 9.656074 10.158440 11.745456 11.686960 13.071704 13.845990
0.485000 13.616260 13.895669 14.179712 14.180798 14.493883 14.763723
0.565000 14.449281 14.693810 14.952493 14.943016 15.178280 15.364242
0.685000 15.214761 15.512280 15.708778 15.707231 15.912967 16.127409
0.805000 16.070455 16.244035 16.380997 16.377727 16.513231 16.658204
0.845000 16.290174 16.437716 16.570710 16.565111 16.694852 16.825590
0.885000 16.474539 16.618432 16.754245 16.749010 16.884582 16.987700
0.965000 16.835992 16.950497 17.088807 17.091794 17.240043 17.349832
1.045000 17.220327 17.368624 17.494096 17.496970 17.628634 17.787611
1.125000 17.541858 17.697848 17.835684 17.833841 17.971793 18.095015
1.245000 17.990643 18.162955 18.294817 18.279917 18.390734 18.495066
1.285000 18.153049 18.311780 18.447667 18.432981 18.545777 18.654708
1.365000 18.498805 18.602757 18.718926 18.721735 18.835921 18.970214
