depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.060000 0.447207 0.574787 0.715633 0.719387 0.863085 1.019082
0.188000 0.904838 1.222182 2.089547 2.053832 2.856396 3.185245
0.316000 1.884458 2.619763 3.433671 3.453530 4.310252 5.000303
0.444000 3.177229 3.991586 4.890268 4.893547 5.740388 6.643671
0.572000 5.063124 5.438539 6.290052 6.300946 7.149344 7.526871
0.700000 7.085861 7.424612 7.625873 7.605126 7.799269 7.959248
0.830000 7.424989 7.702793 7.896366 7.886136 8.077994 8.261122
0.960000 7.677986 7.940242 8.135907 8.130520 8.336018 8.524645
1.090000 7.938465 8.175099 8.371794 8.365567 8.563729 8.752007
1.220000 8.184020 8.403286 8.600336 8.594391 8.782822 8.969544
1.350000 8.446261 8.627032 8.836488 8.828397 9.018268 9.219234
1.480000 8.683364 8.891550 9.095272 9.097868 9.307240 9.498343
1.610000 8.956036 9.173988 9.378676 9.377321 9.590264 9.811437
1.740000 9.221143 9.445625 9.657336 9.658421 9.870609 10.112278
1.870000 9.480787 9.708017 9.937441 9.935878 10.165139 10.371050
2.000000 9.784500 9.979122 10.217136 10.204178 10.418160 10.608916
2.145455 10.008672 10.227235 10.477251 10.464553 10.683090 10.897911
2.290909 10.271819 10.494392 10.730994 10.722707 10.955009 11.158076
2.436364 10.501641 10.747141 10.986130 10.980698 11.204309 11.391554
2.581818 10.753173 11.005533 11.241338 11.238632 11.469553 11.686833
2.727273 11.028327 11.272328 11.501546 11.496259 11.720188 11.924850
2.872727 11.260941 11.534694 11.758803 11.753338 11.979173 12.195938
3.018182 11.538634 11.793850 12.018922 12.010200 12.220073 12.421114
3.163636 11.817371 12.072566 12.276752 12.266784 12.466252 12.668994
3.309091 12.118063 12.340294 12.526359 12.527787 12.719523 12.898639
3.454545 12.439682 12.625856 12.792002 12.791393 12.965481 13.146498
3.600000 12.756713 12.897361 13.053680 13.057334 13.218886 13.394614
3.733333 13.007922 13.167592 13.321873 13.328262 13.500493 13.655494
3.866667 13.271194 13.419337 13.589726 13.593414 13.770791 13.933342
4.000000 13.519100 13.682336 13.846198 13.855322 14.032972 14.246646
4.142857 13.744190 13.913758 14.071420 14.088082 14.274032 14.488554
4.285714 13.969366 14.120700 14.310342 14.317494 14.505839 14.728885
4.428571 14.192121 14.356956 14.537987 14.547699 14.741575 14.945526
4.571429 14.410147 14.575664 14.775848 14.777135 14.966286 15.171868
4.714286 14.638840 14.811278 15.009773 15.008258 15.202636 15.407878
4.857143 14.872903 15.045247 15.240078 15.239115 15.441117 15.602624
5.000000 15.112655 15.282272 15.466213 15.469628 15.655153 15.826439
5.142857 15.329705 15.505312 15.699696 15.704770 15.914042 16.080555
5.285714 15.571973 15.742785 15.939506 15.943741 16.143738 16.331225
5.428571 15.790133 15.973955 16.185128 16.184354 16.388413 16.579196
5.571429 16.017205 16.224283 16.423602 16.429144 16.636755 16.823439
5.714286 16.251672 16.451418 16.655738 16.663918 16.872013 17.083740
5.857143 16.482335 16.699431 16.907206 16.906798 17.108378 17.329701
6.000000 16.745630 16.936513 17.156463 17.151374 17.343233 17.566607
6.130000 16.979133 17.197062 17.418854 17.419830 17.630786 17.881371
6.260000 17.240592 17.463144 17.701058 17.705989 17.940305 18.210342
6.390000 17.515796 17.737275 17.998403 18.004553 18.257910 18.559828
6.520000 17.859936 18.071847 18.314131 18.327769 18.581876 18.900106
6.650000 18.279866 18.483040 18.701333 18.724682 18.982167 19.251296
6.783333 18.870837 19.332196 20.257716 20.210481 20.987370 21.460310
6.916667 20.776918 21.087819 21.743194 21.834983 22.687043 23.183363
7.050000 23.029296 23.251795 23.481989 23.480983 23.703541 23.953295
7.150000 23.465679 23.718649 24.036241 24.073867 24.428582 24.872590
7.250000 23.912514 24.278514 24.654236 24.631971 24.991576 25.254425
7.350000 24.682176 24.972990 25.207942 25.197262 25.442304 25.624963
7.480000 25.232278 25.505281 25.927273 26.046284 26.601133 27.408079
7.610000 25.628334 26.146040 26.815876 26.853386 27.613794 28.223152
7.740000 26.264994 26.933322 27.734378 27.653968 28.337237 28.672695
7.870000 27.121361 27.920562 28.564843 28.405661 28.816217 29.010557
8.000000 28.778129 28.924203 29.081631 29.077910 29.212180 29.366867
