depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
1.400000 5.007612 6.441153 7.700385 7.479671 8.295942 9.084876
1.420000 5.158543 6.563532 7.768964 7.556423 8.361883 9.127616
1.440000 5.368985 6.654576 7.851961 7.632978 8.414796 9.178861
1.460000 5.462971 6.731607 7.921036 7.702240 8.460845 9.213089
1.480000 5.541553 6.843077 7.973787 7.771733 8.520464 9.262403
1.520000 5.834453 7.153049 8.085542 7.938381 8.621368 9.375343
1.560000 6.174221 7.438416 8.208272 8.112016 8.768570 9.527625
1.580000 6.241377 7.531202 8.268487 8.178896 8.829437 9.584387
1.620000 6.489542 7.735676 8.413091 8.337768 8.952431 9.708890
1.640000 6.533289 7.806065 8.473736 8.400979 9.022947 9.791966
1.680000 6.845548 7.994065 8.593499 8.548045 9.133855 9.887253
1.700000 6.944381 8.051401 8.643974 8.604254 9.189167 9.957550
1.720000 7.056657 8.099025 8.693843 8.662086 9.245229 9.991611
1.740000 7.109297 8.165173 8.752244 8.718942 9.299276 10.037173
1.760000 7.215213 8.220346 8.798001 8.775013 9.344287 10.068860
1.780000 7.290137 8.278991 8.846511 8.831148 9.404275 10.102070
1.820000 7.580316 8.416578 8.936977 8.956938 9.522384 10.261740
1.840000 7.680180 8.486501 8.983626 9.012112 9.582995 10.295174
1.860000 7.753589 8.544760 9.024339 9.065881 9.640745 10.353767
1.880000 7.812136 8.598616 9.070255 9.114034 9.670622 10.444074
1.900000 7.927561 8.673253 9.118960 9.165337 9.711057 10.479634
1.920000 8.050107 8.717092 9.165277 9.216082 9.778645 10.536334
1.940000 8.108873 8.770404 9.215396 9.265389 9.811609 10.574176
1.960000 8.182244 8.818180 9.263320 9.315795 9.857019 10.619689
1.980000 8.225966 8.870380 9.302126 9.364013 9.890156 10.672460
2.000000 8.305148 8.906190 9.339843 9.411570 9.941646 10.721641
2.020000 8.348842 8.953575 9.385675 9.460193 9.998396 10.760224
2.040000 8.397371 9.002767 9.427944 9.507312 10.039168 10.798434
2.060000 8.446879 9.040311 9.473634 9.553098 10.067861 10.845716
2.080000 8.501838 9.087894 9.529525 9.600480 10.113586 10.876303
2.100000 8.554865 9.140737 9.572027 9.646363 10.147130 10.916755
2.120000 8.597524 9.189920 9.616124 9.691936 10.181323 10.950366
2.140000 8.655305 9.230860 9.658769 9.737157 10.223327 10.992857
2.160000 8.728842 9.275302 9.726448 9.782101 10.255296 11.028842
2.180000 8.761757 9.338452 9.782049 9.825898 10.290597 11.050905
2.200000 8.792829 9.398188 9.823339 9.867838 10.329714 11.101544
2.220000 8.826087 9.435317 9.881937 9.910526 10.369005 11.123601
2.240000 8.859703 9.479231 9.929963 9.952853 10.408749 11.163592
2.260000 8.910723 9.534476 9.979628 9.993800 10.433173 11.195231
2.280000 8.953186 9.600555 10.023603 10.033988 10.456508 11.220200
2.320000 9.031298 9.670696 10.113851 10.114515 10.539445 11.285253
2.340000 9.059380 9.722278 10.155024 10.156224 10.566297 11.313134
2.360000 9.130061 9.773920 10.196293 10.198759 10.602832 11.357588
2.380000 9.183630 9.809263 10.231197 10.239552 10.649264 11.391015
2.400000 9.228772 9.853942 10.278878 10.281141 10.707770 11.431262
2.420000 9.271348 9.882498 10.322538 10.322895 10.754943 11.469564
2.440000 9.309074 9.927511 10.357503 10.362351 10.787892 11.504695
2.460000 9.348215 9.971825 10.398222 10.403422 10.825431 11.527750
2.480000 9.382042 10.003867 10.435591 10.442724 10.878454 11.558066
2.500000 9.435420 10.043429 10.473162 10.482194 10.911599 11.585628
2.540000 9.532408 10.127998 10.549723 10.553577 10.980515 11.623803
2.620000 9.627852 10.276976 10.686468 10.680787 11.069097 11.737486
2.640000 9.660456 10.318177 10.723634 10.720442 11.129094 11.776267
2.660000 9.700225 10.373461 10.767213 10.759102 11.161979 11.813328
2.680000 9.767357 10.411997 10.802920 10.798083 11.191330 11.846220
2.700000 9.810254 10.461493 10.838616 10.836059 11.226279 11.886366
2.720000 9.875321 10.502539 10.876423 10.875012 11.261910 11.909109
2.740000 9.898094 10.550536 10.915421 10.913569 11.292037 11.946103
2.760000 9.928691 10.612821 10.953470 10.951957 11.320942 11.969616
2.780000 9.959993 10.657298 10.991153 10.990174 11.358545 12.004407
2.800000 10.013449 10.696161 11.026384 11.026941 11.393460 12.024370
2.820000 10.050127 10.738137 11.064883 11.063466 11.421816 12.045954
2.840000 10.107661 10.781855 11.101613 11.099919 11.455658 12.075623
2.860000 10.182209 10.822281 11.138350 11.135585 11.471929 12.102282
2.880000 10.214852 10.862684 11.170951 11.171299 11.508414 12.126552
2.900000 10.299786 10.902658 11.202967 11.206552 11.533978 12.155909
2.920000 10.362044 10.943834 11.238980 11.242476 11.566282 12.189267
2.940000 10.397029 10.985442 11.276119 11.277228 11.595662 12.226394
2.960000 10.437062 11.019442 11.312767 11.311782 11.621610 12.261030
2.980000 10.473934 11.049706 11.348557 11.346540 11.651914 12.296882
3.000000 10.512638 11.094345 11.385487 11.382162 11.673565 12.320872
3.020000 10.580051 11.137611 11.419320 11.417641 11.698636 12.355898
3.040000 10.641237 11.170009 11.456147 11.453380 11.727892 12.386353
3.060000 10.665164 11.206179 11.491379 11.487917 11.761047 12.417520
3.080000 10.718278 11.238152 11.527213 11.522626 11.787037 12.454986
3.100000 10.759608 11.272480 11.557548 11.557583 11.817900 12.494028
3.120000 10.792860 11.304516 11.589862 11.591756 11.852197 12.527244
3.140000 10.826704 11.341471 11.625030 11.626763 11.881784 12.568403
3.160000 10.887258 11.373990 11.660234 11.661918 11.906479 12.598103
3.180000 10.931397 11.410951 11.693109 11.696228 11.942419 12.625501
3.200000 10.965603 11.446713 11.730961 11.731087 11.977616 12.653186
3.220000 11.008780 11.477117 11.766030 11.765498 12.009444 12.686475
3.240000 11.038391 11.514903 11.800807 11.799782 12.044258 12.724843
3.260000 11.069318 11.550044 11.831993 11.833696 12.078605 12.750273
3.280000 11.107184 11.579184 11.863762 11.868025 12.104278 12.787019
3.300000 11.146850 11.613628 11.899482 11.902706 12.145416 12.812999
3.320000 11.175493 11.643307 11.930685 11.937534 12.180334 12.848212
3.340000 11.216709 11.680948 11.964821 11.972087 12.210925 12.872449
3.360000 11.265393 11.716250 12.001943 12.007879 12.248652 12.911072
3.380000 11.299745 11.749505 12.031610 12.043070 12.283857 12.942398
3.400000 11.334917 11.784742 12.066659 12.077490 12.315264 12.984345
3.420000 11.373069 11.823651 12.102864 12.111418 12.344931 13.015028
3.440000 11.413666 11.858209 12.130891 12.146196 12.383993 13.043846
3.460000 11.452271 11.893695 12.167933 12.181098 12.413711 13.076368
3.480000 11.499079 11.929800 12.206293 12.215809 12.446004 13.105482
3.500000 11.544462 11.961007 12.239917 12.250629 12.479167 13.137363
3.520000 11.571219 11.990550 12.274619 12.285641 12.514828 13.160878
3.540000 11.609996 12.029289 12.313662 12.321574 12.552272 13.193714
3.560000 11.661424 12.065050 12.348940 12.358181 12.598681 13.231543
3.580000 11.704448 12.104333 12.379388 12.394338 12.626279 13.258697
3.600000 11.744151 12.139871 12.415064 12.429922 12.662195 13.277654
3.620000 11.781833 12.172087 12.450857 12.464509 12.696292 13.311000
3.640000 11.827924 12.208563 12.485103 12.498498 12.727441 13.335455
3.660000 11.875451 12.243367 12.525367 12.532571 12.773241 13.357356
3.680000 11.909906 12.272244 12.561535 12.566827 12.808720 13.395647
3.700000 11.929473 12.303151 12.598423 12.600755 12.838106 13.413332
3.720000 11.975152 12.340461 12.630188 12.635254 12.871424 13.445920
3.760000 12.039160 12.398242 12.696860 12.698644 12.931423 13.495901
3.780000 12.110626 12.429967 12.727785 12.732942 12.971659 13.531706
3.800000 12.145210 12.456312 12.764000 12.767329 13.013687 13.545544
3.820000 12.183952 12.489718 12.796811 12.800794 13.059405 13.573067
3.840000 12.219386 12.524276 12.829520 12.836226 13.123339 13.608188
3.860000 12.251173 12.556275 12.865230 12.870826 13.168229 13.646223
3.880000 12.281724 12.585027 12.897765 12.906333 13.208568 13.675064
3.900000 12.334279 12.617248 12.930491 12.942054 13.245753 13.705576
3.920000 12.372144 12.648897 12.970134 12.977712 13.291020 13.734794
3.940000 12.405768 12.685433 13.001240 13.013205 13.335889 13.769358
3.960000 12.457534 12.716314 13.036159 13.049691 13.372250 13.799232
3.980000 12.502044 12.754357 13.071431 13.085546 13.401444 13.835876
4.000000 12.550041 12.786669 13.109439 13.121906 13.439223 13.868437
4.010000 12.573532 12.804104 13.130307 13.141782 13.461728 13.889879
4.020000 12.599789 12.823595 13.149301 13.163438 13.483989 13.904023
4.040000 12.640542 12.868588 13.188142 13.204657 13.524075 13.939400
4.060000 12.681152 12.904004 13.227297 13.244369 13.559508 13.976381
4.203333 12.898752 13.113802 13.446475 13.461736 13.774319 14.130236
4.346667 13.102443 13.359120 13.679485 13.679928 13.982441 14.317385
4.490000 13.287945 13.555799 13.908599 13.894881 14.203160 14.509290
4.510000 13.329436 13.589545 13.949498 13.933646 14.238386 14.540065
4.635000 13.510780 13.792691 14.138750 14.126458 14.429615 14.719944
4.760000 13.678889 13.979677 14.333097 14.314900 14.605814 14.911621
4.885000 13.890876 14.179299 14.515287 14.500203 14.796343 15.101165
5.010000 14.063210 14.366242 14.712905 14.692033 14.981219 15.295636
5.113333 14.210808 14.539859 14.875940 14.860232 15.156858 15.474361
5.216667 14.384123 14.683577 15.047334 15.025739 15.334389 15.689196
5.320000 14.529845 14.849869 15.199861 15.190775 15.500431 15.872358
5.435000 14.666282 15.012430 15.376027 15.366225 15.690963 16.094733
5.550000 14.828305 15.170311 15.552241 15.544437 15.875368 16.330001
5.665000 14.974141 15.336913 15.731630 15.725499 16.057101 16.613080
5.780000 15.114574 15.495147 15.917664 15.914378 16.254105 16.880327
5.820000 15.183719 15.569432 15.994733 15.993140 16.331496 17.014292
5.910000 15.318801 15.727626 16.170517 16.187696 16.532962 17.519232
6.000000 15.492206 15.871676 16.352857 16.389765 16.725980 18.069627
6.010000 15.515673 15.893562 16.380406 16.415099 16.754919 18.105341
6.115000 15.764867 16.128585 16.654585 16.750633 17.256635 18.782403
6.220000 15.973394 16.331382 16.923063 17.107731 17.850002 19.604584
6.330000 16.210381 16.573084 17.266000 17.567133 18.596482 20.448454
6.440000 16.430044 16.819005 17.629847 18.040815 19.445607 21.538368
6.460000 16.482376 16.872394 17.695014 18.109772 19.502580 21.623328
6.520000 16.616828 17.103904 17.959177 18.394714 19.808293 21.952171
6.540000 16.650024 17.147902 18.024529 18.463946 19.907216 22.014305
6.560000 16.718744 17.194431 18.103880 18.534722 20.000776 22.094493
6.580000 16.767949 17.256868 18.179776 18.607111 20.081539 22.207102
6.600000 16.831496 17.330358 18.248508 18.681870 20.169682 22.305682
6.620000 16.878316 17.396465 18.330004 18.754327 20.240462 22.352705
6.660000 16.972524 17.566773 18.570690 18.949377 20.383246 22.508321
6.680000 17.009195 17.639504 18.663086 19.028490 20.474193 22.599328
6.740000 17.211684 17.913682 19.104535 19.383148 20.883354 23.096261
6.760000 17.251032 18.011909 19.190416 19.464660 20.969321 23.223734
6.900000 18.043681 19.306380 20.747792 20.897072 22.438379 24.546612
6.960000 18.424271 19.615700 21.095401 21.235994 22.744032 24.830930
6.980000 18.487172 19.702719 21.183030 21.322132 22.817971 24.951017
7.080000 19.612569 20.906178 22.422304 22.412310 23.754584 25.563600
7.180000 20.883818 22.164885 23.506460 23.447202 24.679619 26.033162
7.280000 22.153722 23.286000 24.528352 24.467593 25.606743 26.659845
7.380000 23.287747 24.441928 25.556069 25.484823 26.507654 27.302056
7.460000 24.095908 25.268124 26.267542 26.171814 27.033523 27.664006
7.540000 24.683209 26.006008 26.967602 26.817331 27.610860 28.166016
7.580000 24.925867 26.233370 27.205691 27.039774 27.811117 28.292440
7.620000 25.084372 26.453964 27.446153 27.260249 28.023529 28.421234
7.640000 25.218380 26.543218 27.539672 27.345124 28.092842 28.478289
7.680000 25.701124 26.859574 27.731410 27.557669 28.233344 28.573220
7.700000 25.833596 26.950985 27.816147 27.643042 28.305815 28.631459
7.740000 26.277063 27.252440 28.000604 27.857475 28.441532 28.722350
7.780000 26.721556 27.530022 28.174954 28.052091 28.549105 28.805689
7.800000 26.823997 27.638044 28.242011 28.130646 28.617209 28.856284
7.820000 26.919612 27.731550 28.306084 28.203716 28.675464 28.907552
7.840000 27.042717 27.818375 28.386973 28.281857 28.728150 28.954398
7.860000 27.188596 27.905584 28.459586 28.357363 28.788335 29.000201
7.880000 27.280605 28.013862 28.527709 28.434344 28.842951 29.038407
7.920000 27.723352 28.297943 28.672003 28.618751 28.935913 29.122731
7.940000 27.833410 28.389684 28.741074 28.688826 28.987759 29.187726
7.960000 27.942574 28.499251 28.809200 28.758788 29.038413 29.237647
8.000000 28.388263 28.679903 28.937685 28.919034 29.152004 29.366871
