depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.005000 1.820889 3.695844 4.417858 4.214186 4.834686 5.086984
0.045000 1.973264 3.917762 4.641006 4.428602 5.022545 5.271293
0.085000 2.266386 4.146080 4.834419 4.631022 5.186988 5.443760
0.125000 2.679196 4.352866 5.018315 4.828672 5.345268 5.601716
0.165000 3.076383 4.608968 5.195022 5.028424 5.511107 5.779435
0.205000 3.372549 4.859103 5.373835 5.222832 5.672644 5.923033
0.245000 3.789857 5.071596 5.545421 5.412981 5.835951 6.086969
0.285000 4.066153 5.261767 5.709385 5.600121 5.993028 6.222616
0.325000 4.648406 5.458372 5.869749 5.796626 6.161414 6.397533
0.365000 5.082461 5.687847 6.038659 5.984742 6.323620 6.542765
0.405000 5.428638 5.894032 6.202249 6.166648 6.461692 6.688114
0.445000 5.743312 6.109724 6.377242 6.349931 6.602509 6.842290
0.485000 6.031747 6.315237 6.551352 6.536083 6.772562 6.981405
0.525000 6.309183 6.521889 6.734372 6.731565 6.937436 7.156816
0.565000 6.490232 6.711774 6.940346 6.947771 7.177971 7.425415
0.605000 6.673417 6.913612 7.153576 7.174427 7.448377 7.752860
0.645000 6.850613 7.111184 7.370107 7.400030 7.713325 8.025528
0.685000 7.036033 7.308471 7.590279 7.627768 7.968788 8.338263
0.725000 7.227627 7.487116 7.809074 7.843918 8.222195 8.576702
0.765000 7.403222 7.668723 7.995829 8.033553 8.429791 8.811221
0.805000 7.582269 7.844747 8.182980 8.215139 8.622821 8.994645
0.845000 7.717920 7.998766 8.339490 8.383329 8.803206 9.160719
0.885000 7.846809 8.143757 8.507490 8.543011 8.985524 9.317639
0.925000 7.995199 8.294192 8.653637 8.696064 9.140564 9.461355
0.965000 8.143816 8.432287 8.801240 8.849415 9.301838 9.622995
1.005000 8.308326 8.584861 8.955090 8.999350 9.464132 9.766142
1.045000 8.442338 8.735471 9.110361 9.151425 9.599076 9.912433
1.085000 8.585314 8.871235 9.269752 9.299261 9.750041 10.046822
1.125000 8.727100 9.027836 9.425338 9.449054 9.902494 10.199024
1.165000 8.864199 9.168044 9.585777 9.599976 10.053986 10.346226
1.205000 9.008179 9.317118 9.736714 9.750960 10.194597 10.477832
1.245000 9.150569 9.468799 9.901676 9.906755 10.344333 10.624955
1.285000 9.304267 9.640063 10.064099 10.067215 10.498737 10.783983
1.325000 9.464158 9.800976 10.224513 10.229613 10.651705 10.929659
1.365000 9.614442 9.975293 10.400145 10.396530 10.817493 11.103941
1.405000 9.825813 10.148364 10.578485 10.569848 10.989878 11.265072
1.445000 9.994105 10.316221 10.750669 10.746485 11.172533 11.448529
1.485000 10.189614 10.519697 10.937154 10.943818 11.367438 11.707320
1.525000 10.383466 10.773292 11.203034 11.189870 11.612956 11.921187
1.565000 10.638953 11.098804 11.579486 11.523584 11.919181 12.146660
1.605000 10.905425 11.489640 11.932218 11.845735 12.176460 12.364972
1.645000 11.821052 12.068567 12.283537 12.285724 12.489829 12.789745
1.685000 12.076872 12.286580 12.492903 12.500590 12.708264 12.958583
1.725000 12.247095 12.446246 12.673597 12.678870 12.899176 13.196755
1.765000 12.404331 12.619851 12.829671 12.842805 13.066688 13.350158
1.805000 12.583676 12.786950 12.998438 13.013484 13.234330 13.525077
1.845000 12.777124 13.008005 13.217976 13.245002 13.475242 13.891193
1.885000 13.027170 13.262468 13.513595 13.570191 13.895538 14.353566
1.925000 13.298934 13.578004 13.900549 13.943670 14.336474 14.731811
1.965000 14.029537 14.454274 14.757905 14.733881 15.034232 15.261542
2.005000 14.680887 14.914911 15.142354 15.143178 15.369609 15.576594
2.045000 14.961241 15.180117 15.410187 15.395566 15.602750 15.772046
2.085000 15.318282 15.503931 15.703725 15.699244 15.885393 16.073469
2.125000 15.550980 15.772490 15.971296 15.967405 16.155061 16.381145
2.165000 15.809525 16.017653 16.227423 16.228513 16.437039 16.657553
2.205000 16.178955 16.344704 16.564951 16.594762 16.846104 17.183401
2.245000 16.379983 16.570076 16.802596 16.847942 17.121379 17.549335
2.285000 16.636005 16.860158 17.152027 17.237677 17.659386 18.161010
2.325000 17.047171 17.381618 17.869120 17.893001 18.377784 18.929186
2.365000 17.592276 18.016239 18.547561 18.573296 19.072501 19.702908
2.405000 18.067738 18.608856 19.123865 19.166440 19.780131 20.467972
2.445000 18.443819 19.196674 19.825257 19.844264 20.512381 21.253723
2.485000 19.036583 19.805322 20.480635 20.485084 21.233467 21.835526
2.525000 19.612913 20.332565 21.159074 21.107530 21.867004 22.241486
2.565000 20.238035 20.897757 21.843016 21.628914 22.227114 22.449224
2.605000 20.857783 21.613747 22.156367 22.045394 22.436294 22.649021
2.645000 21.940857 22.172255 22.406814 22.401846 22.620762 22.817776
2.685000 22.157197 22.416496 22.641994 22.651055 22.874581 23.214744
2.725000 22.349276 22.592529 22.842084 22.868310 23.101687 23.638836
2.765000 22.526788 22.775357 23.049182 23.096975 23.367808 23.999842
2.805000 22.694253 22.971527 23.270397 23.331744 23.625433 24.452679
2.845000 22.906682 23.198397 23.520861 23.594429 23.922886 24.889496
