depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.497500 15.650835 15.832074 16.066636 16.129138 16.470570 16.915182
0.502500 15.726168 15.903671 16.144521 16.206874 16.547822 17.002185
0.522500 15.938298 16.104841 16.398527 16.484061 16.892992 17.478217
0.527500 16.000509 16.183638 16.477582 16.569883 16.989322 17.611940
0.532500 16.077514 16.251148 16.565695 16.657142 17.104627 17.744037
0.537500 16.138440 16.317231 16.646072 16.744505 17.237817 17.851934
0.542500 16.209239 16.391181 16.727706 16.833444 17.372982 17.898045
0.547500 16.271466 16.454034 16.805513 16.916504 17.470840 17.967436
0.552500 16.348139 16.522558 16.874909 16.997724 17.591350 18.092401
0.557500 16.419263 16.595053 16.949823 17.077291 17.673115 18.190960
0.565000 16.505577 16.693704 17.058567 17.194287 17.816344 18.374605
0.572500 16.593185 16.788798 17.159784 17.310477 17.945584 18.514947
0.582500 16.710280 16.926153 17.304282 17.465052 18.137224 18.691788
0.587500 16.790306 16.993208 17.385818 17.550299 18.241545 18.773143
0.592500 16.861814 17.075407 17.478527 17.635128 18.332158 18.877980
0.597500 16.925051 17.157667 17.570017 17.724459 18.433541 18.961665
0.602500 16.998826 17.241628 17.659629 17.812162 18.523648 19.055281
0.607500 17.062849 17.320062 17.759664 17.903613 18.624138 19.141954
0.612500 17.137222 17.388695 17.843673 17.992934 18.730988 19.253488
0.617500 17.215990 17.479201 17.949711 18.087362 18.826376 19.335454
0.622500 17.301363 17.580771 18.052293 18.186976 18.930232 19.414944
0.627500 17.380133 17.670189 18.160796 18.288560 19.022317 19.499794
0.632500 17.458067 17.772686 18.273297 18.395539 19.113898 19.591832
0.637500 17.543899 17.880051 18.402852 18.505258 19.207685 19.678969
0.645000 17.668958 18.037143 18.574585 18.659587 19.341361 19.808609
0.725000 18.894474 19.517308 19.973486 19.948647 20.396700 20.819227
0.805000 20.722335 20.939169 21.190848 21.186175 21.435377 21.640325
0.885000 21.444795 21.854387 22.256392 22.284057 22.697109 23.277320
0.965000 22.267329 22.751869 23.284725 23.361455 23.924569 24.903600
1.045000 23.147885 23.736532 24.367907 24.434100 25.070910 26.148325
1.125000 24.179148 24.758376 25.444434 25.542895 26.314403 27.483321
1.205000 25.154313 25.798793 26.613304 26.778881 27.710787 29.846372
1.285000 26.332420 27.053687 28.043407 28.325990 29.615666 31.794023
1.365000 27.350134 28.319677 29.614254 29.913764 31.612074 33.880158
