depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.030000 0.303183 1.116836 1.912847 1.768675 2.338964 2.694149
0.080000 1.250905 1.972882 2.451063 2.382094 2.792137 3.110361
0.130000 2.502671 2.761507 3.023165 3.021784 3.278235 3.522476
0.140000 2.713894 2.916531 3.165031 3.163798 3.401910 3.636342
0.180000 3.111648 3.395959 3.709956 3.801607 4.171522 5.091239
0.230000 3.536940 3.959062 4.477241 4.647769 5.395714 6.439031
0.280000 4.066618 4.627961 5.512920 5.591208 6.560636 7.651164
0.330000 4.755459 5.457216 6.680206 6.655328 7.724029 8.857518
0.380000 5.631890 6.773416 7.869678 7.918699 9.101811 10.080681
0.430000 7.229666 8.349447 9.561709 9.463964 10.549506 11.377041
0.480000 9.000262 10.133294 11.139329 11.008003 11.811342 12.407734
0.530000 10.791296 11.683607 12.418485 12.349322 13.028393 13.501965
0.580000 12.180845 12.837091 13.386502 13.337651 13.848785 14.283286
0.630000 12.929206 13.644785 14.109700 14.065111 14.520845 14.874115
0.680000 13.624944 14.404316 14.785090 14.780395 15.239053 15.668517
0.730000 14.276079 14.919668 15.327299 15.325203 15.784065 16.231795
0.780000 15.227581 15.610709 15.951804 15.981411 16.370101 16.877638
0.830000 15.794919 16.100222 16.501877 16.580305 17.065272 17.859236
0.880000 16.259960 16.607117 17.103557 17.278146 17.941552 19.478641
0.930000 16.771111 17.211078 17.921623 18.183222 19.307481 20.783072
0.980000 17.319646 17.937470 19.096645 19.193072 20.498328 21.578294
1.030000 17.823280 18.861580 20.150370 20.131503 21.341426 22.162970
1.080000 18.580769 19.801633 21.121526 21.008957 22.058192 23.048770
1.130000 19.382198 20.902721 21.854223 21.790949 22.629785 24.155440
1.180000 20.515641 21.777009 22.498423 22.500657 23.181736 24.989848
1.230000 21.611732 22.553456 23.085086 23.186665 23.744844 25.834713
1.280000 22.388188 23.042299 23.602973 23.761212 24.334858 26.680494
1.330000 22.923701 23.499864 24.057139 24.274454 24.900530 27.268048
1.380000 23.403484 23.962633 24.579725 24.790803 25.504102 27.897773
