depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
2.480000 15.790550 16.107758 16.327875 16.393182 16.682452 17.263759
2.505000 15.899705 16.199781 16.420821 16.499129 16.808773 17.512480
2.530000 15.961934 16.285322 16.513342 16.603507 16.913252 17.813076
2.555000 16.068088 16.371747 16.607151 16.711513 17.056197 18.029587
2.580000 16.155017 16.449968 16.699367 16.818107 17.165578 18.216325
2.605000 16.241005 16.552567 16.793355 16.928529 17.300391 18.371792
2.630000 16.333558 16.645133 16.885300 17.038445 17.433256 18.523246
2.655000 16.445356 16.731163 16.980621 17.145127 17.560178 18.729842
2.680000 16.519951 16.819512 17.073005 17.252926 17.686426 18.998766
2.705000 16.613166 16.916318 17.173008 17.366581 17.830232 19.184622
2.730000 16.683699 17.003732 17.267775 17.479144 17.982648 19.360264
2.755000 16.774635 17.097296 17.368652 17.588842 18.148004 19.575662
2.780000 16.859814 17.182055 17.459701 17.699471 18.278662 19.708755
2.805000 16.922541 17.275334 17.577095 17.812280 18.426547 19.790867
2.830000 17.008293 17.374584 17.682016 17.919059 18.565393 19.882758
2.855000 17.114490 17.461731 17.782865 18.026201 18.705494 19.985106
2.880000 17.198906 17.552593 17.890028 18.133141 18.840280 20.079108
2.905000 17.275979 17.646802 17.988036 18.240985 18.941203 20.253385
2.930000 17.347856 17.730406 18.086423 18.345775 19.038632 20.436092
2.955000 17.428907 17.827951 18.205280 18.455047 19.170880 20.620408
3.005000 17.549466 17.990510 18.417898 18.661076 19.408416 20.761377
3.055000 17.720618 18.156958 18.613953 18.869122 19.772784 21.044070
3.105000 17.870207 18.304921 18.825399 19.082113 20.078524 21.318965
3.130000 17.951446 18.385729 18.917145 19.186283 20.217611 21.481063
3.155000 18.060287 18.461719 19.017694 19.290725 20.352629 21.572719
3.180000 18.168922 18.557999 19.130810 19.395461 20.474688 21.719116
3.205000 18.246902 18.645228 19.238420 19.500997 20.599453 21.811788
3.230000 18.321139 18.732171 19.334615 19.608649 20.706261 21.954637
3.255000 18.419658 18.823486 19.430715 19.717509 20.846609 22.206928
3.280000 18.500945 18.918013 19.530167 19.828647 21.020989 22.401257
3.305000 18.588484 19.004767 19.645513 19.941455 21.138495 22.526613
3.330000 18.692219 19.101327 19.779601 20.055311 21.265883 22.696541
3.355000 18.795466 19.186686 19.903244 20.171463 21.426413 22.866377
3.380000 18.884086 19.270060 20.002767 20.283730 21.575238 23.014839
3.405000 18.962814 19.364149 20.112684 20.399983 21.677228 23.126025
3.430000 19.061000 19.450891 20.233072 20.515831 21.795245 23.231486
3.455000 19.147648 19.536076 20.340611 20.630485 21.966882 23.391788
3.480000 19.209730 19.625882 20.453221 20.743288 22.101682 23.514047
3.505000 19.291608 19.712339 20.563443 20.861871 22.248585 23.611738
