depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.005000 0.019724 0.094582 0.249432 0.265403 0.434469 0.633808
0.015000 0.137034 0.247254 0.394214 0.407769 0.566708 0.756403
0.025000 0.255708 0.374413 0.545802 0.571072 0.757648 1.034639
0.035000 0.362521 0.503085 0.702696 0.742056 0.969796 1.396148
0.045000 0.468780 0.626211 0.869627 0.931914 1.216711 1.830135
0.055000 0.580270 0.762984 1.044246 1.137018 1.537143 2.201627
0.065000 0.691015 0.889789 1.244494 1.364774 1.890403 2.660252
0.075000 0.809739 1.021599 1.433173 1.584194 2.173744 3.095277
0.085000 0.921788 1.152694 1.659681 1.818333 2.489356 3.527037
0.095000 1.015254 1.297047 1.891893 2.046014 2.825151 3.861974
0.105000 1.135011 1.452529 2.158947 2.277197 3.078121 4.219263
0.115000 1.247773 1.616772 2.421860 2.520651 3.345471 4.607063
0.125000 1.366513 1.813486 2.696298 2.763188 3.660008 4.863562
0.135000 1.515447 2.010437 2.945048 3.015737 3.986279 5.160344
0.145000 1.697256 2.185442 3.202240 3.265259 4.313163 5.425135
0.155000 1.789949 2.374489 3.423992 3.504388 4.592442 5.686046
0.165000 1.976162 2.636876 3.671940 3.747637 4.864301 6.104178
0.175000 2.125472 2.883134 3.908172 3.997578 5.181726 6.347719
0.185000 2.289078 3.178265 4.154654 4.264709 5.490533 6.630301
0.195000 2.504360 3.487858 4.401174 4.538554 5.802578 6.787530
0.205000 2.647101 3.760673 4.646175 4.800264 6.088537 6.954243
0.215000 2.834266 4.003086 4.932704 5.075754 6.334570 7.145139
0.225000 3.160635 4.342563 5.292059 5.389937 6.615479 7.363738
0.235000 3.462946 4.630843 5.677074 5.694513 6.856713 7.592709
0.245000 3.711915 4.946204 5.982902 5.988306 7.092588 7.779011
0.255000 4.056053 5.269921 6.348649 6.278595 7.334725 7.934241
0.265000 4.523449 5.600162 6.636547 6.568630 7.560161 8.133791
0.275000 4.841081 5.879587 6.925778 6.842358 7.780733 8.322872
0.285000 5.184501 6.186615 7.205459 7.120848 7.993721 8.518314
0.295000 5.530769 6.569396 7.459458 7.381621 8.216095 8.748244
0.305000 5.940002 6.881146 7.665301 7.627960 8.392854 8.987837
0.315000 6.344274 7.205824 7.910174 7.882302 8.595327 9.212232
0.325000 6.702943 7.461629 8.148737 8.126155 8.792105 9.436018
0.335000 6.945338 7.719792 8.340635 8.335301 8.978574 9.600929
0.345000 7.290260 7.964376 8.545907 8.551088 9.154837 9.768008
0.355000 7.557608 8.143158 8.749999 8.742832 9.322374 9.953503
0.365000 7.757848 8.323231 8.943712 8.914184 9.487600 10.094493
0.375000 7.909620 8.497650 9.116134 9.074197 9.630235 10.225246
0.385000 8.050240 8.649660 9.254322 9.218885 9.791571 10.358239
0.395000 8.198644 8.788653 9.394710 9.359301 9.941904 10.492237
0.405000 8.384603 8.924323 9.530458 9.504703 10.095894 10.609517
0.415000 8.586443 9.068087 9.671425 9.651509 10.242110 10.751500
0.425000 8.756527 9.220143 9.796253 9.793951 10.387097 10.875626
0.435000 8.921198 9.343953 9.923566 9.929297 10.541459 10.985055
0.445000 9.044430 9.482308 10.048480 10.055298 10.659606 11.115708
0.455000 9.138802 9.625715 10.166862 10.177842 10.780795 11.208585
0.465000 9.270996 9.745024 10.274764 10.296979 10.900357 11.327112
0.475000 9.408314 9.883004 10.393348 10.417109 11.021234 11.425274
0.485000 9.548898 10.003652 10.513574 10.534625 11.128223 11.531129
0.495000 9.675626 10.135929 10.642013 10.651460 11.232134 11.652356
0.505000 9.804105 10.272631 10.745819 10.771087 11.349826 11.728471
0.515000 9.895732 10.407252 10.881489 10.890014 11.453969 11.845116
0.525000 10.048952 10.534849 11.009835 11.014025 11.570990 11.959944
0.535000 10.238434 10.674954 11.127248 11.148012 11.692822 12.063080
0.545000 10.381750 10.821838 11.245691 11.273891 11.799122 12.165101
0.555000 10.518770 10.963557 11.375343 11.404939 11.910893 12.265842
