depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.020000 0.686478 0.956948 1.232326 1.239847 1.518339 1.871205
0.040000 0.778582 1.013908 1.285453 1.295532 1.571013 1.920965
0.060000 0.854634 1.076042 1.347231 1.355898 1.623936 1.977681
0.080000 0.894785 1.134547 1.410409 1.422988 1.713579 2.043860
0.100000 0.942671 1.183317 1.464567 1.488525 1.771241 2.129488
0.160000 1.096556 1.351473 1.686701 1.777137 2.237884 2.952765
0.200000 1.189541 1.455230 1.821250 1.932225 2.439589 3.279650
0.220000 1.242380 1.505442 1.877703 2.000435 2.534183 3.423168
0.240000 1.285084 1.552615 1.938209 2.065921 2.620117 3.481250
0.260000 1.324742 1.606842 2.001994 2.133041 2.718589 3.572102
0.280000 1.369310 1.656222 2.073926 2.202081 2.818482 3.672718
0.360000 1.558324 1.870268 2.459473 2.661894 3.541305 4.965441
0.400000 1.623773 1.967755 2.611702 2.823406 3.753816 5.312543
0.440000 1.720304 2.084498 2.757583 2.984932 3.937626 5.580700
0.460000 1.759139 2.143665 2.833243 3.055563 4.018539 5.682338
0.500000 1.859729 2.283459 3.011779 3.232072 4.212820 5.927829
0.580000 2.037237 2.550986 3.569222 3.768653 4.966627 6.786587
0.620000 2.149923 2.667468 3.797326 3.958742 5.184818 7.026545
0.680000 2.289197 2.909024 4.156871 4.293530 5.698202 7.457980
0.700000 2.344652 2.959351 4.226781 4.367895 5.828287 7.539379
0.720000 2.401955 3.034969 4.293219 4.442689 5.902640 7.729025
0.760000 2.538179 3.157955 4.446950 4.625138 6.181558 8.027468
0.780000 2.587149 3.215771 4.515301 4.698777 6.255061 8.084375
0.850000 2.794067 3.505897 4.930018 5.161237 6.978847 8.620647
0.870000 2.829283 3.586018 5.005629 5.238329 7.041397 8.723841
0.890000 2.910539 3.662573 5.089543 5.315867 7.098159 8.788846
0.960000 3.249931 4.081647 5.437784 5.695748 7.425520 9.154390
1.075000 4.217565 5.298928 6.508986 6.706613 8.340573 9.797525
1.190000 5.256862 6.478222 7.633883 7.692344 9.044518 10.320355
1.293333 6.197883 7.322659 8.432252 8.476289 9.670749 10.847413
1.396667 7.142686 8.192065 9.309660 9.275733 10.346417 11.259961
1.500000 8.044261 9.128752 10.060168 10.048174 11.045184 11.751280
1.640000 9.075414 10.502645 11.401577 11.311092 12.118166 12.881677
1.660000 9.227407 10.558004 11.475711 11.384643 12.192001 12.974939
1.680000 9.340372 10.627176 11.541829 11.452203 12.252937 13.046955
1.700000 9.445106 10.710974 11.604964 11.516743 12.296790 13.143456
1.720000 9.526444 10.789054 11.661817 11.582000 12.360437 13.223682
1.740000 9.608898 10.881090 11.728864 11.646745 12.428307 13.271919
1.840000 10.238907 11.572383 12.177166 12.163457 12.867396 13.750426
1.940000 10.819106 11.903206 12.461993 12.561748 13.389825 14.533854
1.960000 10.913325 11.944677 12.505190 12.612367 13.446928 14.625901
2.090000 11.248080 12.198036 12.749201 12.889222 13.762105 14.889018
2.220000 11.680310 12.432289 12.980984 13.169409 14.056133 15.137212
2.350000 12.010645 12.656928 13.193152 13.419350 14.340422 15.395933
2.480000 12.293971 12.868750 13.395365 13.662246 14.612819 15.616646
2.610000 12.502365 13.079577 13.625240 13.886772 14.840662 15.846299
2.740000 12.842982 13.279900 13.831479 14.114406 15.038302 16.051974
2.860000 13.095198 13.507342 14.054346 14.331861 15.257068 16.256511
2.880000 13.141352 13.533047 14.097109 14.372884 15.301002 16.272417
2.900000 13.185066 13.601948 14.136483 14.416374 15.351832 16.313237
2.920000 13.214462 13.647704 14.176966 14.457989 15.386474 16.375847
2.940000 13.232689 13.681016 14.214909 14.499973 15.427831 16.444063
2.960000 13.282879 13.736409 14.250365 14.541744 15.470842 16.486256
2.980000 13.321466 13.782372 14.292970 14.580126 15.511255 16.510699
3.000000 13.368337 13.824350 14.324888 14.617174 15.551356 16.560383
3.100000 13.573408 13.988618 14.506156 14.766526 15.695923 16.676457
3.160000 13.653602 14.091793 14.606087 14.863504 15.784902 16.773264
