depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.005000 0.755108 1.891411 2.825314 2.706803 3.516804 3.977932
0.045000 1.237124 2.200718 3.130992 3.000727 3.751391 4.172303
0.085000 1.567066 2.498266 3.421060 3.284692 4.003492 4.389523
0.125000 2.010982 2.845717 3.708016 3.584160 4.239290 4.599506
0.165000 2.431492 3.209041 3.988869 3.874588 4.457465 4.807816
0.205000 2.879729 3.677755 4.272058 4.194342 4.694799 5.025332
0.245000 3.419705 4.126260 4.567631 4.518453 4.927830 5.226521
0.285000 4.265797 4.577607 4.870221 4.868377 5.168278 5.428705
0.305000 4.530035 4.771328 5.036476 5.042239 5.302279 5.557453
0.325000 4.698642 4.963920 5.214611 5.242633 5.531309 5.846266
0.365000 5.012287 5.315640 5.710575 5.766837 6.224661 6.853363
0.405000 5.365221 5.746693 6.270744 6.348281 6.989117 7.608819
0.485000 6.897392 7.773567 8.868666 8.745986 9.629727 10.235614
0.525000 7.665911 8.544019 9.461097 9.395162 10.195572 10.813895
0.565000 8.650950 9.495418 10.242250 10.183672 10.849013 11.428237
0.605000 9.906483 10.627034 11.215425 11.206946 11.807855 12.322815
0.645000 11.134170 11.807319 12.381231 12.338984 12.902223 13.382109
0.685000 12.118308 12.633760 13.103891 13.123231 13.649666 14.037220
0.725000 12.727971 13.124510 13.647996 13.628950 14.129824 14.464025
0.765000 13.096640 13.541484 14.083182 14.012727 14.445050 14.719015
0.805000 13.460864 13.919728 14.390697 14.323724 14.689944 14.960836
0.845000 13.859390 14.268786 14.631853 14.601308 14.900628 15.159874
0.885000 14.277483 14.625995 14.905130 14.887041 15.149755 15.364623
0.925000 14.648004 14.911337 15.141951 15.132158 15.357134 15.560762
0.965000 14.895641 15.125376 15.341692 15.336526 15.537178 15.744702
1.005000 15.113082 15.325035 15.527229 15.523574 15.722878 15.917666
1.045000 15.316367 15.509566 15.699363 15.698364 15.888365 16.073964
1.085000 15.497848 15.691909 15.873371 15.873207 16.064901 16.241567
1.125000 15.702006 15.873366 16.034347 16.047918 16.230656 16.407519
1.165000 15.851798 16.044371 16.204363 16.215905 16.396084 16.587054
1.205000 16.035585 16.217996 16.385150 16.388138 16.563670 16.765364
1.245000 16.202212 16.388348 16.555882 16.560508 16.738452 16.932148
1.285000 16.356385 16.551690 16.727828 16.733248 16.911043 17.130745
1.325000 16.529688 16.713794 16.886238 16.897080 17.087819 17.306170
1.365000 16.704395 16.873803 17.049659 17.058373 17.247395 17.456377
1.405000 16.850336 17.028191 17.201704 17.217238 17.419226 17.619294
1.445000 17.009445 17.187356 17.362004 17.378159 17.580067 17.781503
1.485000 17.146816 17.331886 17.523167 17.534771 17.743001 17.966668
1.525000 17.293396 17.488346 17.673352 17.691190 17.904481 18.138880
1.605000 17.543942 17.747354 17.955549 17.962666 18.178231 18.422949
1.645000 17.693468 17.898399 18.114706 18.122297 18.336420 18.590597
1.685000 17.846200 18.057787 18.273271 18.283096 18.510663 18.758908
1.725000 17.995472 18.218259 18.440282 18.447390 18.676725 18.935178
1.765000 18.177739 18.380840 18.610218 18.616409 18.837849 19.085839
1.805000 18.338296 18.554878 18.777019 18.785205 19.011551 19.240475
1.845000 18.501410 18.734213 18.953622 18.954394 19.178538 19.409062
1.885000 18.688926 18.901064 19.123304 19.126395 19.351266 19.581193
1.925000 18.863799 19.080071 19.289931 19.296847 19.520507 19.746564
1.965000 19.050610 19.269380 19.478333 19.476498 19.693813 19.919079
2.005000 19.228115 19.473939 19.673956 19.677787 19.888134 20.114413
