depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.010000 0.287934 1.093943 2.149317 2.064998 2.922832 3.361988
0.040000 0.690591 1.514970 2.495948 2.389066 3.189565 3.605669
0.080000 1.197386 2.040533 2.928006 2.803928 3.520965 3.939807
0.120000 1.618893 2.537119 3.305669 3.207708 3.854683 4.278341
0.160000 2.173392 2.956520 3.682871 3.599225 4.180121 4.563887
0.200000 2.735611 3.515958 4.066195 4.002392 4.497200 4.831489
0.240000 3.320975 4.018770 4.451869 4.411671 4.828294 5.117813
0.280000 4.144648 4.541423 4.867157 4.845319 5.151072 5.426585
0.305000 4.639499 4.878114 5.139392 5.138217 5.397023 5.627559
0.320000 4.804445 5.026776 5.309171 5.318253 5.590340 5.883834
0.360000 5.059732 5.400592 5.720675 5.788464 6.188293 6.850106
0.400000 5.402746 5.780220 6.189071 6.282201 6.805324 7.512808
0.440000 5.743091 6.172107 6.703719 6.784999 7.471066 8.144340
0.480000 6.120373 6.590527 7.219301 7.287809 8.004604 8.829350
0.520000 6.552445 7.097996 7.753696 7.833660 8.609740 9.444913
0.560000 7.027584 7.630102 8.348994 8.408732 9.203718 9.985098
0.600000 7.464300 8.131735 8.995623 8.985349 9.802072 10.511383
0.640000 7.939367 8.687796 9.573759 9.509701 10.297969 10.975448
0.680000 8.425761 9.279900 10.117430 10.061785 10.833347 11.494981
0.720000 9.038976 9.934307 10.731383 10.663636 11.377917 11.984440
0.800000 10.408632 11.114633 11.662534 11.640946 12.216347 12.713761
0.840000 11.264801 11.741856 12.273681 12.264241 12.784600 13.284745
0.880000 12.006438 12.566618 13.060944 13.045959 13.566138 13.967653
0.920000 12.679342 13.226129 13.715500 13.685418 14.151793 14.470991
0.960000 13.286514 13.921847 14.336508 14.280138 14.648132 14.896288
1.000000 14.037466 14.451688 14.776794 14.747463 15.044001 15.279281
1.040000 14.501117 14.839669 15.129076 15.104955 15.357041 15.585023
1.080000 14.877492 15.191560 15.454613 15.437587 15.689415 15.895161
1.120000 15.234252 15.486543 15.725714 15.724912 15.973058 16.199413
1.160000 15.547900 15.770697 16.004592 16.010166 16.245066 16.492819
1.200000 15.829951 16.057033 16.287915 16.299132 16.549367 16.816378
1.240000 16.046714 16.330090 16.584196 16.589437 16.851524 17.158173
1.280000 16.348345 16.605426 16.872729 16.889222 17.175848 17.537564
1.320000 16.599838 16.866889 17.178369 17.197645 17.511187 17.916327
1.360000 16.875493 17.161858 17.482271 17.516041 17.858991 18.293739
1.410000 17.198185 17.541096 17.919083 17.932096 18.328602 18.735716
1.440000 17.422499 17.805195 18.198653 18.213306 18.632979 19.083420
1.480000 17.783564 18.140827 18.571741 18.577240 19.011690 19.396670
1.520000 18.051480 18.475333 18.932094 18.929947 19.380451 19.795975
1.560000 18.354425 18.807707 19.284215 19.276770 19.743713 20.154631
1.600000 18.649069 19.155670 19.628535 19.617178 20.084072 20.518471
1.640000 18.977561 19.492837 19.988957 19.954130 20.401246 20.807447
1.680000 19.310184 19.835140 20.340371 20.297603 20.737112 21.136973
1.720000 19.664272 20.219608 20.695487 20.644386 21.061485 21.378312
1.760000 20.070912 20.623628 21.048747 21.000317 21.386274 21.662365
1.800000 20.442865 21.054309 21.400926 21.358084 21.694879 21.944364
1.840000 20.966178 21.438693 21.753015 21.716426 22.011471 22.240399
1.880000 21.527744 21.859348 22.086360 22.075793 22.311732 22.549018
1.905000 21.961469 22.132543 22.322045 22.329302 22.531443 22.731866
1.920000 22.100342 22.264202 22.467742 22.493160 22.713848 23.027026
1.960000 22.370186 22.598093 22.864498 23.012430 23.381016 24.686325
2.000000 22.673298 22.958297 23.353568 23.561473 24.227220 25.600801
2.040000 22.968989 23.315628 23.848026 24.104643 24.897843 26.474672
2.080000 23.287815 23.701258 24.457936 24.682358 25.707456 27.165975
2.120000 23.570128 24.084893 25.165509 25.303844 26.505236 27.904967
2.160000 23.907565 24.523270 25.856842 25.945974 27.295165 28.912437
2.200000 24.341110 25.033757 26.421775 26.510915 27.843345 29.852375
2.240000 24.725859 25.580925 27.076086 27.135879 28.657169 30.467057
2.280000 25.051738 26.024137 27.646106 27.737285 29.367453 31.221567
2.320000 25.358992 26.479762 28.123874 28.305527 30.103746 31.881372
2.360000 25.719692 26.956351 28.766453 28.873686 30.829860 32.539975
2.400000 26.075491 27.443426 29.379331 29.450957 31.472137 33.151794
2.440000 26.545914 27.876413 30.061256 30.032823 32.142051 33.717256
2.480000 26.986203 28.282377 30.759852 30.633407 32.658812 34.301930
2.520000 27.274103 28.673066 31.455888 31.199397 33.206584 35.121477
2.560000 27.622659 29.120209 32.073400 31.776506 33.843484 35.938486
2.600000 27.984575 29.504825 32.752118 32.379599 34.538308 36.554901
2.640000 28.447032 29.875361 33.500576 33.039947 35.410963 37.416888
2.680000 28.767076 30.308036 34.033388 33.559191 36.007627 38.171619
2.720000 29.148219 30.762200 34.501391 34.076946 36.525718 38.857556
