depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.065000 2.439967 2.695963 2.941299 2.942276 3.186912 3.432190
0.095000 4.830089 6.230854 7.101779 6.958826 7.754264 8.074756
0.110000 6.066276 7.224960 7.996142 7.961248 8.780269 9.480509
0.125000 7.273782 8.207635 9.083558 9.021711 9.853990 10.519270
0.140000 8.728322 9.504954 10.241435 10.222291 10.937606 11.686174
0.155000 10.459166 11.086279 11.735013 11.732163 12.384175 12.913724
0.170000 12.300215 12.838293 13.433917 13.476497 14.120930 14.704942
0.185000 13.350033 14.249553 14.858650 14.781702 15.331265 15.694709
0.200000 14.528660 15.085725 15.523590 15.501670 15.926743 16.344379
0.215000 15.602398 16.011190 16.377402 16.423209 16.889823 17.372063
0.230000 16.036794 16.382872 16.780380 16.823860 17.292627 17.747999
0.245000 16.314087 16.686575 17.091708 17.135072 17.602571 18.132409
0.275000 16.759278 17.152711 17.623593 17.674695 18.229104 18.917855
0.290000 16.982697 17.372265 17.891150 17.944182 18.555755 19.198593
0.320000 17.363314 17.774141 18.397033 18.416816 19.075404 19.706932
0.335000 17.596243 17.989308 18.618356 18.664986 19.355601 19.999372
0.350000 17.813122 18.211395 18.869154 18.914908 19.654424 20.238822
0.365000 18.032046 18.436996 19.110313 19.157356 19.906157 20.532050
0.380000 18.263679 18.677613 19.335719 19.404430 20.167285 20.751826
0.410000 18.637922 19.105019 19.814014 19.852924 20.637335 21.183788
0.425000 18.865968 19.336461 20.033397 20.087931 20.889353 21.374995
0.455000 19.259264 19.757117 20.519388 20.524078 21.307356 21.816410
0.470000 19.490451 19.982880 20.740205 20.761222 21.575833 22.021795
0.485000 19.690731 20.214096 21.003812 20.986916 21.772865 22.265328
0.500000 19.933126 20.446401 21.233885 21.214887 21.996471 22.453506
0.515000 20.150416 20.689659 21.472390 21.452890 22.211377 22.684980
0.530000 20.425412 20.948651 21.711824 21.691735 22.421526 22.892339
0.545000 20.676094 21.215746 21.968307 21.931490 22.661562 23.083388
0.560000 20.879217 21.478425 22.209384 22.165198 22.862199 23.269995
0.575000 21.100900 21.734971 22.471917 22.400835 23.070998 23.522106
0.590000 21.383141 21.971384 22.697065 22.626066 23.267796 23.716567
0.605000 21.630219 22.196193 22.919815 22.856282 23.478982 23.913304
0.620000 21.848185 22.421005 23.129550 23.075670 23.687114 24.107935
0.635000 22.037471 22.630417 23.355816 23.300509 23.915825 24.331124
0.650000 22.290920 22.854911 23.589006 23.522739 24.121929 24.533733
0.665000 22.543313 23.091574 23.813580 23.743535 24.334525 24.766986
0.680000 22.781599 23.328823 24.041389 23.968304 24.557168 24.989258
0.695000 23.013578 23.553292 24.268020 24.189130 24.784119 25.244461
0.710000 23.322284 23.772287 24.491282 24.411798 24.980202 25.424609
0.725000 23.533681 23.980681 24.702311 24.630213 25.186312 25.626401
0.755000 23.919446 24.474758 25.093009 25.041975 25.578097 25.956946
0.785000 24.374214 24.911547 25.516646 25.454133 25.962208 26.356345
0.800000 24.614129 25.132818 25.733294 25.671699 26.161685 26.556866
0.815000 24.812209 25.392589 25.950932 25.894708 26.367272 26.785850
0.890000 26.000722 26.396548 26.776699 26.788388 27.210664 27.558173
0.965000 27.253757 27.503404 27.765111 27.767835 28.033159 28.265720
