depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.015000 0.012292 0.080485 0.196290 0.209762 0.340706 0.479716
0.140000 0.451792 0.704849 1.106299 1.375599 2.128301 3.649682
0.160000 0.594002 0.820522 1.296768 1.541319 2.309242 3.772953
0.240000 0.976788 1.339612 2.080634 2.257561 3.204879 4.704963
0.320000 1.416073 1.882066 2.779874 2.970074 4.027103 5.758707
0.360000 1.594432 2.171886 3.150720 3.297555 4.351225 6.032746
0.420000 1.930407 2.656426 3.660551 3.819309 5.008422 6.513344
0.480000 2.276383 3.110360 4.281790 4.370514 5.682475 7.037707
0.560000 2.860322 3.807621 5.149170 5.183380 6.538101 7.762784
0.640000 3.469941 4.607956 6.179372 6.050758 7.379249 8.553094
0.720000 4.170423 5.657365 7.110506 7.021150 8.233074 9.379820
0.790000 4.897621 6.573747 7.987658 7.926169 9.310708 10.328332
0.800000 4.950070 6.651721 8.088777 8.011125 9.401557 10.408214
0.840000 5.387910 7.103880 8.520642 8.425453 9.751398 10.687382
0.940000 7.998472 8.904324 9.801199 9.774413 10.719122 11.250739
0.980000 8.452124 9.269293 10.144058 10.114684 11.004139 11.482295
1.000000 8.565469 9.455982 10.306500 10.271321 11.149716 11.607333
1.020000 8.754841 9.613612 10.464244 10.420138 11.293437 11.711534
1.040000 8.898911 9.736099 10.629683 10.570822 11.409832 11.843594
1.060000 9.081005 9.912003 10.795633 10.734050 11.543275 11.932587
1.100000 9.522843 10.304991 11.134944 11.063443 11.800913 12.166359
1.120000 9.674745 10.480200 11.296873 11.217589 11.928741 12.319194
1.130000 9.756223 10.557290 11.359702 11.290620 11.990821 12.381296
1.140000 9.851086 10.638409 11.435475 11.361963 12.052357 12.425491
1.160000 10.009635 10.800675 11.583423 11.505025 12.160336 12.549774
1.180000 10.238107 10.998680 11.733684 11.654663 12.268354 12.646345
1.200000 10.478790 11.196973 11.892111 11.800937 12.365264 12.771951
1.220000 10.665869 11.381440 12.026781 11.944456 12.467507 12.856503
1.260000 11.286313 11.767834 12.289858 12.241123 12.679283 13.075612
1.300000 11.689751 12.166732 12.583655 12.558925 12.922383 13.362559
1.320000 11.867213 12.326236 12.722671 12.695016 13.022557 13.467857
1.340000 12.003957 12.455956 12.836772 12.818532 13.172946 13.578279
1.360000 12.134832 12.600271 12.947957 12.945586 13.289104 13.683591
1.380000 12.311017 12.727764 13.067966 13.067535 13.430505 13.789915
1.400000 12.414842 12.852144 13.173243 13.179589 13.552644 13.910194
1.460000 12.683704 13.128350 13.448012 13.456560 13.825666 14.180333
1.480000 12.817917 13.233271 13.540723 13.557085 13.918416 14.278044
1.500000 12.935555 13.338007 13.648595 13.665718 14.027992 14.362847
1.540000 13.220889 13.584872 13.873856 13.888710 14.240487 14.545452
1.560000 13.355993 13.700915 13.989774 14.004847 14.345051 14.653739
1.620000 13.730149 14.035619 14.302369 14.317346 14.620856 14.913309
1.660000 14.001804 14.244221 14.541740 14.540930 14.842122 15.121623
1.680000 14.107936 14.380573 14.663970 14.672259 14.967084 15.249518
1.700000 14.234658 14.511709 14.796672 14.801159 15.095400 15.375552
1.780000 14.730746 14.972011 15.234652 15.237019 15.516928 15.769798
1.820000 14.956233 15.214236 15.463039 15.471193 15.741409 15.994473
1.840000 15.080348 15.345381 15.592043 15.598380 15.865124 16.116532
1.860000 15.223883 15.471167 15.734420 15.733182 15.991413 16.272091
1.900000 15.472653 15.680224 15.968107 15.968234 16.240131 16.515159
1.940000 15.653631 15.883167 16.173474 16.180794 16.468990 16.746442
1.980000 15.817107 16.067614 16.369577 16.387068 16.700548 17.042240
