depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.030000 0.034674 0.141560 0.308159 0.315205 0.476950 0.657377
0.080000 0.249318 0.376541 0.577321 0.620230 0.833944 1.290574
0.130000 0.444908 0.601188 0.828027 0.915010 1.221265 1.854927
0.180000 0.653413 0.821975 1.084515 1.195905 1.607254 2.311347
0.230000 0.846658 1.048862 1.340624 1.475599 1.972427 2.779401
0.280000 1.042478 1.280066 1.591496 1.747167 2.294127 3.160268
0.330000 1.239164 1.500752 1.837998 2.013437 2.621081 3.546406
0.380000 1.450620 1.716503 2.094061 2.291708 2.952084 3.930436
0.430000 1.665876 1.940611 2.373475 2.568883 3.309948 4.292370
0.480000 1.893506 2.169292 2.626308 2.834412 3.618204 4.594758
0.530000 2.094396 2.401027 2.903512 3.108982 3.954032 4.954004
0.580000 2.325279 2.621640 3.169460 3.386642 4.260282 5.246100
0.630000 2.535084 2.844653 3.444185 3.661514 4.583908 5.666857
0.680000 2.739401 3.083402 3.739213 3.947662 4.951047 5.965331
0.730000 2.961184 3.337682 4.019237 4.237510 5.288590 6.276353
0.780000 3.192041 3.564226 4.319861 4.537607 5.655384 6.597760
0.830000 3.415782 3.821911 4.610697 4.839696 6.011569 6.898271
0.880000 3.644307 4.089713 4.990646 5.167570 6.385401 7.209045
0.930000 3.868952 4.369080 5.404857 5.507603 6.675642 7.517431
0.980000 4.156338 4.677440 5.807119 5.861128 7.015391 7.817253
1.030000 4.419011 4.997109 6.210881 6.211711 7.348384 8.212302
1.080000 4.691657 5.378879 6.621935 6.578701 7.682434 8.617704
1.130000 5.047101 5.791161 7.009317 6.955318 8.000035 9.005733
1.180000 5.386842 6.191137 7.394676 7.348439 8.438643 9.525514
1.230000 5.727997 6.621902 7.785852 7.765292 8.838715 9.790581
1.280000 6.204612 7.128001 8.198231 8.186505 9.241021 10.051588
1.330000 6.701282 7.582491 8.634334 8.623367 9.664889 10.360421
1.380000 7.120954 8.114455 9.091295 9.068607 10.082688 10.723415
1.430000 7.747403 8.632854 9.550060 9.508770 10.444927 11.054457
1.480000 8.065557 9.096722 10.018367 9.926368 10.751360 11.316715
1.530000 8.527462 9.488812 10.477573 10.335994 11.088075 11.593271
1.580000 8.899097 10.016919 10.883268 10.742984 11.421980 11.866196
1.630000 9.352824 10.488713 11.247504 11.105557 11.720194 12.151373
1.680000 9.848123 10.860562 11.562301 11.440813 11.994541 12.394268
1.730000 10.267443 11.259454 11.890743 11.778782 12.295030 12.658101
1.780000 10.867958 11.714476 12.204257 12.146284 12.594864 12.963037
1.830000 11.656541 12.207195 12.627382 12.608809 13.019822 13.450156
1.880000 12.082735 12.515440 12.955516 12.949037 13.348369 13.820802
1.930000 12.409469 12.800094 13.245167 13.242718 13.655220 14.123116
1.980000 12.686142 13.109517 13.518603 13.522433 13.943699 14.418918
2.030000 13.101568 13.428880 13.819934 13.829479 14.233935 14.613919
2.080000 13.399863 13.781688 14.138061 14.146627 14.539887 14.884029
2.130000 13.776208 14.139863 14.489385 14.497009 14.891844 15.180553
2.180000 14.139119 14.492935 14.862619 14.846538 15.193375 15.507381
2.230000 14.544550 14.926093 15.296793 15.274218 15.609306 15.891958
2.280000 14.999588 15.356719 15.715942 15.707690 16.071691 16.374190
2.330000 15.358948 15.722963 16.097060 16.117245 16.507062 16.982218
2.380000 15.917609 16.296875 16.680137 16.740130 17.159839 17.858483
2.430000 16.507363 16.901017 17.391062 17.478496 18.034824 18.953542
2.480000 16.987398 17.446489 17.968761 18.067224 18.746163 19.589223
2.530000 17.419829 17.937835 18.530208 18.624135 19.377549 20.147974
2.580000 17.789739 18.357377 19.073249 19.119996 19.911138 20.651654
2.630000 18.232335 18.838882 19.507145 19.604897 20.441018 21.208755
2.680000 18.575305 19.245757 20.011514 20.057131 20.942490 21.670717
2.730000 19.002299 19.696115 20.457467 20.505242 21.383312 22.073416
2.780000 19.438969 20.200624 20.930695 20.971571 21.809120 22.492149
2.830000 19.926967 20.737799 21.429990 21.429515 22.200154 22.747961
2.880000 20.649128 21.368986 22.011242 21.959832 22.532033 23.005966
2.930000 21.617753 22.118048 22.549036 22.528425 22.942711 23.302754
2.980000 22.398785 22.679960 23.005983 23.003029 23.331043 23.630784
3.030000 22.638200 22.944166 23.356675 23.426566 23.928661 24.513968
3.080000 22.865632 23.179803 23.696476 23.792696 24.481599 25.163546
3.130000 23.106874 23.421542 24.004356 24.151694 24.975016 25.795059
3.180000 23.309817 23.694532 24.336688 24.510056 25.429189 26.273146
3.230000 23.539469 23.957637 24.708839 24.877461 25.889647 27.038298
3.280000 23.784652 24.221624 25.091977 25.221338 26.264430 27.591522
3.330000 23.989290 24.515463 25.473502 25.571826 26.608579 28.015346
3.380000 24.249980 24.773935 25.848106 25.940332 27.001452 28.579181
3.430000 24.474778 25.093368 26.265709 26.341651 27.433211 29.101673
3.480000 24.781636 25.438591 26.796525 26.814070 28.054278 29.739595
3.530000 25.013086 25.752744 27.186449 27.230545 28.597937 30.199285
3.580000 25.306347 26.046727 27.549247 27.638791 29.247208 30.751202
3.630000 25.518945 26.320862 27.899568 28.035965 29.818774 31.232104
3.680000 25.802980 26.611915 28.305697 28.442445 30.233654 31.655240
3.730000 26.017523 26.898377 28.803388 28.847592 30.701301 32.054460
3.780000 26.288917 27.256365 29.360137 29.274615 31.167666 32.440790
3.830000 26.518154 27.589417 29.980511 29.730747 31.604844 32.846934
3.880000 26.803932 27.992632 30.492199 30.204987 32.029662 33.226244
3.930000 27.034371 28.417864 31.040009 30.699480 32.486873 33.609052
3.980000 27.287993 28.862138 31.593297 31.195189 32.973156 34.042570
4.030000 27.608546 29.192892 32.229570 31.711117 33.439214 34.405954
4.080000 27.831742 29.594592 32.779836 32.222410 33.909694 35.089438
4.130000 28.039537 30.151836 33.426729 32.772244 34.465467 35.547939
4.180000 28.313454 30.786808 33.906253 33.290603 34.986745 36.039949
4.230000 28.536551 31.303135 34.401826 33.797560 35.581327 36.611903
4.280000 28.743924 31.753946 34.887716 34.316057 36.236839 37.114361
4.330000 29.024035 32.444975 35.543095 34.872664 36.788434 37.527806
4.380000 29.307055 32.803137 36.252389 35.441452 37.378586 37.961841
4.430000 29.557745 33.408692 36.875853 35.911785 37.855415 38.373940
4.480000 29.772873 33.828429 37.380420 36.362710 38.290592 38.745491
4.530000 29.996613 34.400524 37.893094 36.791103 38.672934 39.150319
4.630000 30.479937 34.765917 38.822418 37.658294 39.378100 40.003123
4.680000 30.825954 35.085425 39.169344 38.012234 39.699565 40.457340
4.730000 31.107687 35.535297 39.467301 38.335225 40.009811 40.963293
4.780000 31.309682 35.998847 39.736026 38.634379 40.319392 41.485701
4.830000 31.524716 36.553162 39.994773 38.925137 40.632696 41.762090
4.880000 31.813449 37.604788 40.243508 39.210411 40.908207 42.057625
4.930000 32.057424 38.502588 40.494581 39.504889 41.167606 42.540789
4.980000 32.338232 39.007539 40.738295 39.790773 41.449283 43.102682
5.030000 32.591696 39.457896 40.988418 40.075400 41.713256 43.514727
5.080000 32.832578 39.973398 41.233452 40.354250 41.987499 44.089251
5.130000 33.082101 40.216662 41.484014 40.636522 42.271514 44.425816
5.180000 33.340276 40.445147 41.732545 40.916337 42.563262 44.910708
5.230000 33.661371 40.716271 41.972579 41.218114 42.900819 45.319173
5.280000 33.930346 40.966117 42.223156 41.519731 43.247385 45.750778
5.330000 34.292287 41.221584 42.469842 41.833254 43.619535 46.018819
5.380000 34.668693 41.639255 42.729294 42.155166 43.996269 46.468210
5.430000 34.965308 41.884582 42.980307 42.471192 44.493731 46.790315
5.480000 35.367687 42.273002 43.237602 42.796098 44.934675 47.113169
5.530000 35.831507 42.637566 43.504353 43.134462 45.375187 47.520587
5.580000 36.387390 42.960834 43.765805 43.478035 45.730363 47.969240
5.630000 36.954090 43.247327 44.044407 43.806088 46.265709 48.424561
5.680000 37.479300 43.469420 44.301289 44.117920 46.759109 48.674067
5.730000 37.831666 43.726864 44.598302 44.439279 47.089844 48.991047
5.780000 38.351742 43.963834 44.883134 44.768393 47.420656 49.295868
5.830000 38.845353 44.221536 45.221233 45.131451 47.860620 49.605763
5.880000 39.313511 44.440184 45.517217 45.480486 48.199259 49.875561
5.930000 39.742772 44.700492 45.853558 45.842540 48.601794 50.120538
5.980000 40.144115 44.933938 46.161925 46.202802 48.964886 50.509948
6.030000 40.478316 45.200992 46.478430 46.568200 49.355866 50.803785
6.080000 40.801461 45.457212 46.872134 46.955062 49.660924 51.110290
6.130000 41.308507 45.756772 47.379106 47.345737 49.990800 51.357336
6.180000 41.693391 46.029309 47.867532 47.754210 50.305251 51.692591
6.230000 42.123718 46.341117 48.395720 48.162315 50.616516 52.080681
6.280000 42.653077 46.625190 48.860602 48.590144 50.946300 52.412317
6.330000 43.046183 46.999389 49.373375 49.037715 51.247909 52.889741
6.380000 43.530661 47.370372 49.866961 49.458244 51.542285 53.249080
6.430000 43.906031 47.686526 50.358905 49.871856 51.888958 53.605590
6.480000 44.394744 48.123321 50.845962 50.317671 52.233785 54.020480
6.530000 44.863892 48.529344 51.292778 50.761356 52.556655 54.485510
6.580000 45.295552 48.915102 51.721753 51.191973 52.910071 55.000498
6.630000 45.867559 49.557010 52.133406 51.631654 53.338453 55.402951
6.680000 46.438277 50.135658 52.513361 52.048145 53.713946 55.823566
6.730000 46.954502 50.580506 52.906334 52.458182 54.106405 56.042062
6.780000 47.424330 51.101746 53.298777 52.885074 54.514822 56.398910
6.830000 47.948391 51.530455 53.683820 53.292521 54.929539 56.672450
6.880000 48.408588 51.985459 54.044357 53.701640 55.329387 56.978019
6.930000 48.868295 52.328343 54.411967 54.103751 55.788705 57.290464
6.980000 49.362771 52.825386 54.752035 54.518727 56.140476 57.606631
7.030000 50.231326 53.240170 55.101418 54.906890 56.564548 57.888185
7.080000 50.582711 53.839018 55.474529 55.302975 56.978285 58.128882
7.130000 51.018676 54.282191 55.879661 55.718701 57.397064 58.538826
7.180000 51.495266 54.795665 56.323048 56.128723 57.766321 58.860174
7.230000 52.057888 55.261905 56.728176 56.535124 58.109922 59.215752
7.280000 52.469112 55.781512 57.149340 56.955153 58.497278 59.488685
7.330000 53.115188 56.208868 57.550596 57.369793 58.853055 59.876608
7.380000 53.623646 56.701516 58.000467 57.820455 59.180357 60.150034
7.430000 54.138921 57.171700 58.427078 58.237774 59.524523 60.387559
7.480000 54.588477 57.584638 58.841274 58.641977 59.921522 60.649680
7.530000 54.917692 58.094618 59.303457 59.059642 60.263014 60.917927
7.580000 55.735775 58.499449 59.726567 59.478055 60.603978 61.212661
7.630000 56.537037 58.997417 60.116195 59.886465 60.917400 61.498494
7.680000 57.058270 59.492744 60.519288 60.291628 61.230387 61.781015
7.730000 57.580582 60.040597 60.912633 60.709254 61.530542 62.093727
7.780000 58.458215 60.558509 61.295732 61.129384 61.875781 62.414372
7.830000 59.063498 60.942616 61.657855 61.528030 62.248331 62.850936
7.880000 59.990071 61.349734 62.004470 61.938086 62.642015 63.416029
7.930000 60.597252 61.782492 62.377156 62.348992 63.014635 63.926759
7.980000 61.149774 62.101186 62.712366 62.709185 63.355226 64.309699
8.030000 61.632728 62.397186 63.028270 63.040756 63.722720 64.639877
8.080000 62.035277 62.662849 63.313080 63.343537 64.095396 64.964305
8.130000 62.288895 62.924606 63.550587 63.624887 64.442593 65.318381
8.180000 62.545217 63.173827 63.820356 63.897198 64.744437 65.589936
8.230000 62.818826 63.430261 64.052392 64.162198 65.072287 65.865932
8.280000 63.055239 63.673204 64.307623 64.423357 65.360028 66.097846
8.330000 63.274128 63.926187 64.534297 64.678693 65.626794 66.339984
8.380000 63.516375 64.173329 64.793064 64.934163 65.875638 66.605971
8.430000 63.772356 64.413839 65.041902 65.183770 66.136647 66.854729
8.480000 64.022325 64.653495 65.295251 65.440447 66.404646 67.113309
8.580000 64.470295 65.129850 65.783026 65.918208 66.845425 67.546080
8.630000 64.766866 65.375488 66.019558 66.175518 67.079252 67.845934
8.680000 65.062499 65.618160 66.304273 66.437076 67.318407 68.185048
8.730000 65.400353 65.915517 66.605199 66.719593 67.599206 68.425317
8.780000 65.711049 66.224450 66.950241 67.021140 67.848518 68.696375
8.830000 66.037125 66.565632 67.277434 67.334633 68.153950 68.893480
8.880000 66.414453 66.898506 67.637693 67.673596 68.464367 69.206019
8.930000 66.745905 67.281610 68.002033 68.044754 68.793509 69.506656
8.980000 67.169491 67.694583 68.459894 68.467297 69.181503 69.966276
9.030000 67.575015 68.219848 68.978833 68.957914 69.673875 70.359120
9.080000 68.099612 68.786899 69.464476 69.481909 70.197070 70.897708
9.130000 68.612334 69.371356 70.019057 70.018663 70.713530 71.370864
9.180000 68.962273 69.713706 70.410134 70.412834 71.098497 71.765220
9.230000 69.231192 70.043425 70.804079 70.768537 71.486874 72.110656
9.280000 69.552866 70.358451 71.150549 71.093536 71.820346 72.393832
9.330000 69.808588 70.656789 71.462551 71.408020 72.148893 72.753032
9.380000 70.055664 70.934598 71.764498 71.715876 72.472155 73.047941
9.430000 70.312911 71.228530 72.080898 72.011754 72.759844 73.346946
9.480000 70.561664 71.513028 72.392062 72.305738 73.053403 73.653087
9.530000 70.817455 71.808372 72.690704 72.590889 73.290103 73.865227
9.580000 71.226011 72.158683 72.994096 72.891993 73.581365 74.119193
9.630000 71.584512 72.513434 73.279091 73.187588 73.844556 74.327149
9.680000 71.924124 72.866210 73.578782 73.491137 74.104880 74.611827
9.730000 72.339962 73.247035 73.869541 73.807232 74.392174 74.849378
9.780000 72.787579 73.598622 74.157849 74.112124 74.649341 75.166023
9.830000 73.234162 73.970380 74.489650 74.458738 74.940596 75.492712
9.880000 73.682791 74.341313 74.837083 74.821592 75.313848 75.862292
9.930000 74.214716 74.728955 75.191315 75.185751 75.662965 76.247982
9.980000 74.525152 75.062056 75.533512 75.528915 76.006942 76.541404
10.030000 74.825369 75.347967 75.828841 75.848752 76.347299 77.000350
10.080000 75.112364 75.610247 76.104387 76.155534 76.673515 77.482048
10.130000 75.419217 75.874352 76.404372 76.455143 77.014966 77.896253
10.180000 75.665540 76.148834 76.710896 76.776495 77.339326 78.528021
10.230000 75.889688 76.450995 77.024035 77.109739 77.789207 78.899944
10.280000 76.145724 76.756965 77.354259 77.451885 78.229976 79.237149
10.330000 76.433401 77.070189 77.707986 77.792898 78.564286 79.552246
10.380000 76.722621 77.374344 78.028038 78.115155 78.900799 79.846833
10.430000 77.042925 77.680973 78.350695 78.433822 79.231141 80.160864
10.480000 77.324756 77.997001 78.703808 78.767621 79.600910 80.464391
10.530000 77.638979 78.346857 79.062628 79.115496 79.897938 80.773578
10.580000 77.951831 78.696966 79.441096 79.464676 80.258097 81.015577
10.630000 78.270100 79.028656 79.829115 79.831030 80.649067 81.302111
10.680000 78.685156 79.399154 80.192098 80.189558 80.975971 81.635745
10.730000 79.013139 79.816764 80.607518 80.584106 81.358264 81.958805
10.780000 79.438638 80.226349 81.012233 80.983075 81.711162 82.400351
10.830000 79.753338 80.677573 81.404719 81.367232 82.092380 82.658423
10.880000 80.136563 81.085425 81.780369 81.759921 82.455500 83.031852
10.930000 80.742312 81.463337 82.184382 82.131723 82.794761 83.389345
10.980000 81.135185 81.812784 82.519386 82.463412 83.087297 83.638706
11.030000 81.470972 82.131082 82.823118 82.761775 83.365432 83.906663
11.080000 81.759746 82.426445 83.107180 83.061533 83.658753 84.153302
11.130000 82.062443 82.731192 83.414897 83.349112 83.913982 84.436800
11.180000 82.369154 83.008294 83.687758 83.621538 84.210197 84.708651
11.230000 82.693536 83.309270 83.927410 83.889206 84.437072 84.939543
11.280000 83.004127 83.611125 84.191309 84.151419 84.675990 85.153690
11.330000 83.311890 83.901022 84.424996 84.395412 84.895776 85.338798
11.380000 83.625299 84.188764 84.672272 84.647705 85.118866 85.541032
11.430000 83.877619 84.463730 84.920147 84.895333 85.357904 85.730141
11.480000 84.141615 84.697964 85.151383 85.129432 85.589129 85.940538
11.530000 84.396993 84.962703 85.387459 85.367474 85.801434 86.130371
11.580000 84.736545 85.241936 85.622576 85.613520 86.012741 86.323856
11.630000 85.097653 85.510524 85.886986 85.876008 86.255734 86.565531
11.680000 85.420484 85.837073 86.170838 86.168553 86.527215 86.825385
11.730000 85.830867 86.194242 86.507738 86.507391 86.835674 87.185891
11.780000 86.141624 86.485164 86.814477 86.806975 87.116713 87.452711
11.830000 86.460169 86.786316 87.114244 87.111958 87.422770 87.806628
11.880000 86.786850 87.085769 87.424893 87.432106 87.764218 88.198272
11.930000 87.079534 87.383182 87.732523 87.747629 88.126729 88.558081
11.980000 87.419249 87.762312 88.086246 88.121891 88.530873 88.905650
12.030000 87.716912 88.062702 88.420210 88.448574 88.859322 89.257914
12.080000 87.933721 88.356919 88.741928 88.751542 89.158970 89.614175
12.130000 88.228166 88.608906 89.032122 89.041559 89.470918 89.922180
12.180000 88.525479 88.878542 89.292475 89.328537 89.784893 90.280105
12.230000 88.754707 89.161874 89.595900 89.631704 90.108448 90.667960
12.280000 89.027462 89.436472 89.924344 89.960365 90.488150 91.072977
12.330000 89.251855 89.764783 90.296937 90.316678 90.869758 91.528929
12.380000 89.528514 90.096514 90.696218 90.713795 91.345286 92.036500
12.430000 89.830464 90.423682 91.115047 91.140173 91.831438 92.696987
12.480000 90.110684 90.697495 91.513773 91.540386 92.321266 93.219090
12.530000 90.390738 91.006927 91.865886 91.918025 92.786210 93.664572
12.580000 90.635134 91.312538 92.249603 92.284650 93.239082 94.120354
12.630000 90.874318 91.573271 92.623788 92.652765 93.710821 94.480401
12.680000 91.177747 91.944302 93.012360 93.014686 94.086763 94.895772
12.730000 91.402138 92.239135 93.408912 93.375938 94.445894 95.326442
12.780000 91.680355 92.587599 93.783339 93.718814 94.766715 95.707263
12.830000 91.972922 92.956253 94.106779 94.046303 95.031047 96.063050
12.880000 92.322077 93.405944 94.441518 94.378022 95.288268 96.359491
12.930000 92.728024 93.761097 94.745535 94.721384 95.596972 96.629115
