depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
10.520000 32.049414 32.722363 34.093681 34.195005 35.466408 36.469724
10.555000 32.158202 32.811467 34.189561 34.294561 35.538434 36.605396
10.565000 32.202192 32.840491 34.220998 34.321642 35.562677 36.637522
10.580000 32.249737 32.902758 34.260876 34.363132 35.590242 36.668578
10.600000 32.311067 32.989638 34.337945 34.424983 35.664454 36.702285
10.620000 32.373768 33.091590 34.403785 34.484915 35.699518 36.739358
10.635000 32.399380 33.147520 34.453833 34.528407 35.729079 36.779039
10.640000 32.409088 33.168365 34.472289 34.543333 35.743901 36.788749
10.660000 32.471649 33.276510 34.560917 34.610853 35.793210 36.826897
10.680000 32.604843 33.423459 34.638836 34.677561 35.839317 36.857937
10.700000 32.639755 33.499164 34.717814 34.744830 35.892652 36.908023
10.720000 32.704381 33.562822 34.777255 34.811623 35.929133 36.956063
10.740000 32.766746 33.649657 34.865930 34.880935 35.999699 36.990994
10.760000 32.801815 33.723883 34.963262 34.947411 36.051077 37.033374
10.780000 32.858622 33.802769 35.037476 35.013823 36.107202 37.068643
10.800000 32.891784 33.876838 35.103673 35.082116 36.180451 37.128757
10.820000 32.928293 33.954070 35.195974 35.151035 36.235151 37.165699
10.835000 32.954512 33.989727 35.244096 35.196200 36.276328 37.210038
10.840000 32.986328 34.003302 35.261300 35.210590 36.296024 37.229405
10.860000 33.044958 34.107403 35.351358 35.276118 36.350082 37.271003
10.880000 33.083169 34.184956 35.428377 35.342860 36.385945 37.320557
10.900000 33.133950 34.266104 35.513679 35.407789 36.446490 37.387474
10.920000 33.192381 34.356502 35.619871 35.476959 36.499262 37.433855
10.940000 33.245277 34.468113 35.693821 35.544780 36.566198 37.495271
10.960000 33.306864 34.534758 35.746789 35.611882 36.647218 37.557489
10.980000 33.366984 34.599693 35.798400 35.676734 36.697262 37.634457
11.000000 33.421755 34.657355 35.858167 35.741213 36.768861 37.708245
11.020000 33.464233 34.722632 35.906993 35.804825 36.840945 37.791278
11.035000 33.496028 34.770501 35.945718 35.849309 36.874594 37.841405
11.040000 33.506443 34.787555 35.955160 35.863148 36.888945 37.854510
11.060000 33.556937 34.911939 36.011520 35.927515 36.955187 37.933093
11.080000 33.601498 34.973501 36.078742 35.993541 37.026176 37.986177
11.100000 33.645614 35.053771 36.134017 36.057650 37.100408 38.100304
11.120000 33.681216 35.117512 36.196123 36.120857 37.171496 38.200904
11.140000 33.731240 35.188773 36.246314 36.185183 37.221887 38.299117
11.160000 33.774389 35.265842 36.301763 36.251739 37.284901 38.399436
11.180000 33.835410 35.350353 36.367045 36.321243 37.384444 38.470999
11.200000 33.896098 35.426427 36.432976 36.390859 37.463070 38.556675
11.220000 33.954122 35.503137 36.514890 36.457423 37.517823 38.618668
11.235000 34.011900 35.546488 36.569084 36.504908 37.551364 38.661883
11.240000 34.029039 35.553546 36.582089 36.519602 37.559751 38.671695
11.260000 34.162724 35.682389 36.640715 36.586658 37.605946 38.717258
11.280000 34.254822 35.757659 36.701943 36.650694 37.656080 38.746651
11.300000 34.333631 35.828926 36.782421 36.718221 37.706537 38.803576
11.320000 34.434778 35.894160 36.855811 36.782294 37.755264 38.834993
11.340000 34.506863 35.979973 36.916764 36.848012 37.802810 38.866219
11.360000 34.558780 36.031743 36.983044 36.909596 37.863305 38.910850
11.380000 34.643172 36.104484 37.040566 36.973075 37.902838 38.938002
11.400000 34.741516 36.169139 37.103752 37.034933 37.949736 38.985622
11.420000 34.794197 36.225157 37.167504 37.099188 38.003938 39.015605
11.440000 34.862018 36.318238 37.231786 37.163558 38.049045 39.049759
11.500000 35.199724 36.572797 37.464439 37.388971 38.174261 39.163647
11.580000 35.971531 37.039303 37.782410 37.741566 38.436642 39.268862
11.660000 36.514497 37.453100 38.072052 38.071816 38.734665 39.401161
11.720000 36.896428 37.695661 38.277842 38.282295 38.900440 39.537746
11.740000 36.999871 37.759240 38.333003 38.340427 38.948073 39.595008
11.780000 37.279072 37.939914 38.478472 38.477242 39.081600 39.672639
11.800000 37.340554 38.000561 38.531383 38.540628 39.140568 39.723742
11.820000 37.438834 38.082735 38.588215 38.602192 39.187244 39.757416
11.840000 37.504076 38.140714 38.646772 38.663842 39.249617 39.794858
11.860000 37.610071 38.213534 38.702602 38.731886 39.294267 39.843288
11.880000 37.714126 38.288827 38.760773 38.804118 39.369603 39.896064
11.920000 37.975393 38.514881 38.942005 38.997792 39.563131 40.041799
11.940000 38.072660 38.587731 39.035832 39.075021 39.637509 40.120580
11.955000 38.114306 38.644403 39.092880 39.126310 39.689755 40.169829
11.960000 38.131775 38.660475 39.107757 39.141984 39.702839 40.190157
11.980000 38.222392 38.710971 39.187367 39.213441 39.774200 40.277734
12.000000 38.297702 38.782220 39.248368 39.285091 39.852351 40.355155
12.020000 38.368095 38.864554 39.313025 39.355180 39.927199 40.445184
12.045000 38.420129 38.934143 39.399846 39.454518 40.065286 40.549650
12.060000 38.449786 38.972810 39.453720 39.506493 40.125598 40.625178
12.080000 38.491110 39.018748 39.524566 39.579630 40.203977 40.752354
12.095000 38.532613 39.068438 39.584233 39.631507 40.252170 40.830379
12.125000 38.583686 39.159286 39.704673 39.759043 40.379884 41.075530
12.140000 38.629507 39.194272 39.753604 39.807289 40.425094 41.165090
12.155000 38.658622 39.228532 39.810652 39.858930 40.483263 41.225642
12.180000 38.704536 39.283011 39.891491 39.951012 40.592452 41.520577
12.200000 38.742526 39.327008 39.938009 40.017794 40.672675 41.614723
12.225000 38.799084 39.382306 40.017365 40.107601 40.822970 41.790712
12.240000 38.826437 39.422087 40.075439 40.157105 40.880063 41.915179
12.280000 38.909276 39.504067 40.207958 40.317762 41.057481 42.489717
12.285000 38.917065 39.515286 40.222720 40.332637 41.066721 42.509047
12.300000 38.944306 39.556127 40.282241 40.385181 41.133657 42.572579
12.315000 38.971187 39.587975 40.335500 40.435803 41.180208 42.625984
12.335000 39.006959 39.626790 40.409726 40.507815 41.261549 42.762025
12.340000 39.018695 39.637160 40.425855 40.522332 41.277667 42.790622
12.355000 39.046491 39.689492 40.473228 40.572548 41.318348 42.830986
12.360000 39.057133 39.705893 40.482938 40.587059 41.335698 42.850730
12.375000 39.090110 39.747813 40.528282 40.633172 41.394062 42.896537
12.380000 39.100573 39.766002 40.537250 40.647628 41.407956 42.907340
12.405000 39.145603 39.820897 40.631240 40.728700 41.474159 43.026664
12.445000 39.224942 39.896555 40.767876 40.865690 41.674977 43.290186
12.480000 39.294250 40.018410 40.874228 40.983134 41.874846 43.530567
12.515000 39.342185 40.067803 40.965125 41.102319 42.048110 43.722724
