depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
3.120000 78.448987 79.483016 80.464799 80.363000 81.206549 81.786290
3.140000 79.617245 80.542705 81.327040 81.221050 81.877863 82.388173
3.160000 80.566049 81.380370 81.968629 81.912807 82.455702 82.880744
3.180000 81.670345 82.135004 82.554742 82.540879 82.963026 83.320765
3.200000 82.174676 82.560911 82.981069 82.951498 83.331083 83.652035
3.220000 82.593888 82.963476 83.350410 83.332630 83.687111 84.011511
3.240000 82.929617 83.342911 83.673038 83.667150 83.997300 84.337448
3.260000 83.259991 83.656143 83.983760 83.971247 84.290132 84.566039
3.280000 83.521473 83.948615 84.274771 84.257292 84.562901 84.872888
3.300000 83.832102 84.213895 84.550157 84.537097 84.839877 85.184826
3.320000 84.166536 84.516732 84.841371 84.822557 85.113654 85.394450
3.340000 84.473352 84.821605 85.122027 85.110941 85.389509 85.655526
3.360000 84.830913 85.127371 85.414045 85.404281 85.666284 85.903000
3.380000 85.169914 85.472328 85.717660 85.718087 85.960676 86.210137
3.400000 85.600988 85.868645 86.130021 86.192075 86.518210 87.181763
3.420000 85.936302 86.217237 86.545373 86.827996 87.382798 89.921954
3.440000 86.260734 86.514784 87.006373 87.817159 90.117878 91.333136
3.460000 86.515835 86.789566 87.388696 88.761105 91.396197 92.262366
3.480000 86.807799 87.118563 89.741282 89.450136 91.952641 92.745024
3.500000 87.168054 87.552026 90.653978 90.199062 92.443341 93.129267
3.520000 87.426056 88.034686 91.385099 90.920933 92.869962 93.543477
3.540000 87.939363 89.043715 91.929080 91.476491 93.272308 93.954204
3.560000 88.336621 90.317758 92.414793 92.032378 93.629497 94.250477
3.580000 89.018779 90.831223 92.919734 92.519564 93.997510 94.580957
3.600000 89.856360 91.346178 93.438783 92.999989 94.374025 94.927665
3.620000 90.920769 92.044369 93.963164 93.582682 94.742187 95.243574
3.640000 92.106580 93.256376 94.529054 94.301991 95.194949 95.671382
3.660000 93.083663 94.117344 95.050749 94.927701 95.671201 96.135691
3.680000 94.050248 94.935738 95.637540 95.577556 96.232587 96.776947
3.700000 94.592071 95.365691 96.057045 96.023109 96.684002 97.388478
3.720000 95.035198 95.746788 96.430065 96.422311 97.140711 97.790336
3.740000 95.412546 96.103107 96.780434 96.807166 97.545922 98.233316
3.760000 95.772796 96.469466 97.208280 97.219266 98.002626 98.663908
3.780000 96.147849 96.826107 97.660777 97.641281 98.396560 99.119100
3.800000 96.446166 97.197875 98.074905 98.038424 98.804695 99.685116
3.820000 96.734157 97.563419 98.492553 98.418750 99.191428 100.184246
3.840000 97.049015 97.934473 98.871168 98.789397 99.558012 100.499501
3.860000 97.421147 98.350879 99.254186 99.162822 99.890869 100.840729
3.880000 97.802167 98.757210 99.630732 99.548264 100.251570 101.272530
3.900000 98.103360 99.138564 100.037016 99.933193 100.637522 101.665886
3.920000 98.472256 99.546232 100.383732 100.298109 100.982943 101.992802
3.940000 98.831254 99.882697 100.723179 100.657610 101.347580 102.441987
3.960000 99.195302 100.282700 101.078791 101.035506 101.688835 102.791862
3.980000 99.558819 100.684897 101.447631 101.418578 102.095534 103.150276
4.000000 100.037383 101.110068 101.834068 101.819415 102.516755 103.486782
4.020000 100.495005 101.546020 102.256426 102.258397 103.029382 103.901322
4.040000 101.031418 102.015907 102.726336 102.739941 103.547417 104.310248
4.060000 101.548009 102.483644 103.207018 103.229118 104.018260 104.687922
4.080000 102.215684 103.046045 103.781884 103.792988 104.559117 105.217522
4.100000 102.984900 103.660612 104.432615 104.397293 105.115418 105.797240
4.120000 103.468104 104.216571 104.940547 104.918434 105.588597 106.386640
4.140000 104.022821 104.759449 105.421202 105.412598 106.100150 106.807103
4.160000 104.408427 105.226303 105.853154 105.856010 106.523572 107.256058
4.180000 104.856241 105.623852 106.259877 106.269081 106.931683 107.634386
4.200000 105.307575 106.036105 106.701397 106.706165 107.390826 108.040292
4.220000 105.633049 106.447433 107.130698 107.123512 107.798100 108.417897
4.240000 106.118779 106.907492 107.594033 107.560983 108.218574 108.775597
4.260000 106.558987 107.378060 108.073509 108.020518 108.658471 109.204506
4.280000 107.019812 107.912919 108.506112 108.461544 109.063449 109.581937
4.300000 107.588980 108.314430 108.906129 108.870125 109.439085 110.018908
4.320000 107.934275 108.667715 109.232351 109.222669 109.788211 110.350214
4.380000 108.971229 109.506169 110.083970 110.065576 110.626809 111.161501
4.400000 109.352256 109.851604 110.384469 110.398117 110.941968 111.488559
4.420000 109.749195 110.199937 110.738035 110.744877 111.286430 111.822425
4.440000 110.160049 110.559336 111.083084 111.101802 111.632293 112.170717
4.460000 110.457768 110.970727 111.467581 111.488909 112.008365 112.520239
4.480000 110.905846 111.405033 111.924295 111.922331 112.416713 112.913045
4.500000 111.506494 111.980433 112.467340 112.468120 112.963549 113.401485
4.520000 112.369674 112.800741 113.324975 113.360804 113.899246 114.557844
4.540000 112.989364 113.477648 114.051956 114.095982 114.712192 115.509835
4.560000 113.520065 114.021742 114.714043 114.778774 115.528095 116.446709
4.580000 114.064515 114.741666 115.588982 115.637566 116.572922 117.455907
4.600000 114.905407 115.783200 116.832389 116.856535 117.935378 118.933754
4.620000 116.009563 116.912711 117.975420 117.987136 119.075515 120.137403
4.640000 116.972104 117.819321 118.728951 118.797179 119.809204 120.913061
4.660000 118.960787 119.926692 120.842944 120.848437 121.761139 122.712316
4.680000 119.905509 120.772878 121.739315 121.805433 122.901404 123.941086
4.700000 120.634313 121.568686 122.738251 122.763705 123.955892 125.070003
4.720000 121.474417 122.423150 123.710831 123.705575 124.909017 126.151175
4.740000 122.399301 123.360067 124.571903 124.606306 125.848882 127.286946
4.760000 123.250650 124.336488 125.537186 125.546788 126.744267 127.979627
4.780000 124.219930 125.262604 126.437321 126.418038 127.555922 128.582221
4.800000 125.247849 126.296769 127.345091 127.291440 128.308101 129.019102
4.820000 126.402971 127.342909 128.292274 128.199886 129.036186 129.492898
4.840000 127.982346 128.847023 129.444381 129.347199 129.827697 130.189625
4.860000 129.298600 129.751759 130.080596 130.059591 130.364833 130.670823
4.880000 129.710064 130.094779 130.407238 130.392472 130.695401 130.967555
4.900000 130.077927 130.421634 130.715962 130.705414 131.013139 131.230236
4.920000 130.445048 130.741675 131.022583 131.015226 131.296667 131.511832
4.940000 130.800503 131.069805 131.337459 131.328474 131.590902 131.811580
4.960000 131.092831 131.366099 131.631963 131.622551 131.888376 132.099210
4.980000 131.395138 131.650216 131.917600 131.913391 132.177446 132.400600
5.000000 131.708184 131.997353 132.270551 132.273630 132.560845 132.792407
5.020000 132.093136 132.372834 132.673141 132.680277 132.998058 133.269437
5.040000 132.473536 132.743111 133.042687 133.046256 133.362683 133.583105
5.060000 133.013233 133.294319 133.557961 133.550109 133.800779 134.040907
5.080000 133.391058 133.674154 133.953403 133.941117 134.194778 134.459462
5.100000 133.731840 134.031035 134.288836 134.284000 134.550833 134.787312
5.120000 134.126600 134.379242 134.632869 134.636069 134.883870 135.146354
5.140000 134.463228 134.706952 134.931886 134.939287 135.175965 135.393078
5.160000 134.764439 135.001284 135.236133 135.239176 135.464854 135.727116
5.180000 135.076813 135.291405 135.547249 135.558450 135.799482 136.110316
5.200000 135.432830 135.627209 135.888941 135.945287 136.211694 136.831785
5.220000 135.720203 135.921155 136.212205 136.294672 136.629874 137.489835
5.240000 135.979805 136.205369 136.545763 136.645040 137.048841 138.098134
5.260000 136.214214 136.508375 136.876985 136.999528 137.486713 138.526159
5.280000 136.542307 136.807079 137.234141 137.362885 137.928322 138.893914
5.300000 136.836567 137.135078 137.589060 137.717792 138.338394 139.401354
5.340000 137.339297 137.751986 138.287455 138.404641 139.090927 140.115904
5.360000 137.633951 138.061219 138.648601 138.763220 139.500085 140.569944
5.380000 137.924519 138.395295 139.020207 139.133701 139.958447 140.879227
5.400000 138.262502 138.738641 139.400773 139.523155 140.443930 141.369505
5.420000 138.609225 139.085480 139.775989 139.915202 140.833038 141.776292
5.440000 138.959595 139.417785 140.170970 140.308932 141.284136 142.278906
5.460000 139.258203 139.803589 140.549951 140.682397 141.685967 142.675742
5.480000 139.563877 140.122139 140.894985 141.041618 142.100807 142.987894
5.500000 139.915603 140.479090 141.266027 141.407399 142.453444 143.365166
5.520000 140.231366 140.832408 141.635230 141.790798 142.837085 143.795293
5.540000 140.496687 141.164078 142.039454 142.154722 143.198476 144.183995
5.560000 140.848200 141.545653 142.441583 142.538997 143.563858 144.580881
5.580000 141.208742 141.921311 142.841134 142.915316 143.935649 145.093435
5.600000 141.557637 142.236872 143.219764 143.296680 144.342716 145.582710
5.620000 141.816592 142.590845 143.595252 143.684896 144.745375 146.110988
5.640000 142.129115 142.937813 144.036478 144.084504 145.197856 146.560088
5.660000 142.485748 143.284272 144.466957 144.506906 145.648826 147.055756
5.680000 142.864744 143.648959 144.936273 144.973154 146.156345 147.743364
5.700000 143.179648 144.053021 145.381503 145.439331 146.646958 148.346065
