depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.045000 1.251719 1.495906 1.723987 1.731531 1.970589 2.198832
0.085000 1.892367 2.438612 3.721682 3.508765 4.305463 4.655941
0.125000 3.250136 4.114500 5.010883 5.084133 6.180480 6.809826
0.165000 4.879104 5.982344 6.719224 6.767613 7.658569 8.641867
0.205000 6.830046 8.014315 8.683846 8.689130 9.456270 10.288022
0.245000 8.634930 9.182193 10.145130 10.114235 10.982127 11.443702
0.285000 9.325909 10.117379 10.868525 10.781073 11.470462 11.883324
0.325000 10.204482 10.855498 11.447338 11.400841 11.949423 12.352907
0.365000 10.979204 11.507209 12.047781 12.014128 12.531028 12.994035
0.405000 11.794153 12.346597 12.850754 12.840225 13.353727 13.796249
0.445000 12.765498 13.234074 13.724670 13.661164 14.051346 14.323438
0.485000 13.655602 14.019309 14.272290 14.241351 14.463973 14.667219
0.525000 14.152790 14.411509 14.620131 14.602926 14.799768 14.967909
0.565000 14.445716 14.670271 14.865446 14.853570 15.036483 15.190805
0.605000 14.742765 14.921576 15.107298 15.098534 15.268919 15.419908
0.645000 14.971068 15.167974 15.347136 15.332470 15.499296 15.642805
0.685000 15.189049 15.381539 15.547140 15.542871 15.708462 15.851382
0.725000 15.407842 15.582524 15.760152 15.750798 15.917311 16.054433
0.735000 15.474626 15.645559 15.817485 15.811281 15.976373 16.114886
0.765000 15.654570 15.800931 15.977429 15.974240 16.139074 16.299383
0.805000 15.860225 16.022037 16.187442 16.192233 16.367269 16.535661
0.845000 16.054737 16.231285 16.395464 16.395397 16.570868 16.747037
0.885000 16.211131 16.429197 16.593811 16.596939 16.762089 16.963652
0.925000 16.446203 16.628582 16.809553 16.809791 16.989964 17.173617
0.965000 16.654744 16.829225 17.021799 17.016789 17.198321 17.381516
1.005000 16.861307 17.032138 17.231223 17.226902 17.414334 17.591231
1.045000 17.056081 17.232595 17.426396 17.430704 17.622172 17.815162
1.085000 17.257989 17.445779 17.624262 17.636408 17.838625 18.013349
1.125000 17.457120 17.656194 17.843609 17.847730 18.045252 18.232296
1.165000 17.672831 17.865601 18.055725 18.053304 18.247630 18.417217
1.205000 17.882405 18.078905 18.249913 18.257645 18.446062 18.619807
1.285000 18.231657 18.406770 18.591166 18.590773 18.769885 18.936732
1.325000 18.442378 18.624787 18.792365 18.788370 18.951774 19.106824
1.365000 18.669809 18.849247 18.991261 18.991608 19.140554 19.281406
1.405000 18.924891 19.098568 19.280160 19.336790 19.537878 20.152365
1.445000 19.181298 19.364610 19.614134 19.731610 20.123726 20.932369
1.485000 19.414919 19.629809 20.008525 20.155199 20.730066 21.516503
1.525000 19.678869 19.930533 20.452130 20.572669 21.324264 22.051759
1.605000 20.152843 20.535727 21.375191 21.445720 22.254533 23.411838
1.685000 20.658333 21.192581 22.342412 22.378175 23.424985 24.889693
1.765000 21.132399 21.834561 23.057001 23.167181 24.442585 25.766634
