depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.090000 0.029966 0.117280 0.256851 0.271430 0.423246 0.584329
0.170000 0.395784 0.566358 0.840034 0.958370 1.366717 2.228898
0.250000 0.770695 1.022310 1.532028 1.668886 2.350527 3.329482
0.350000 1.283719 1.647514 2.455100 2.542373 3.382768 4.483092
0.400000 1.545835 1.997203 2.876306 2.959544 3.808777 5.110022
0.450000 1.850527 2.397765 3.332045 3.379565 4.236691 5.684138
0.500000 2.164134 2.838868 3.760277 3.833880 4.745529 6.226660
0.550000 2.501199 3.290920 4.156663 4.274062 5.279020 6.625787
0.600000 2.851153 3.762921 4.653273 4.743074 5.755823 7.128240
0.650000 3.284808 4.213110 5.162606 5.235327 6.230045 7.602972
0.700000 3.803255 4.719208 5.729428 5.752602 6.773997 8.032053
0.750000 4.305135 5.211536 6.336925 6.283260 7.280876 8.436323
0.800000 4.781276 5.796896 6.854928 6.863000 7.873921 9.033121
0.850000 5.441127 6.447570 7.393922 7.435949 8.460360 9.472116
0.900000 6.094125 7.136990 8.020870 8.071949 9.056839 10.039262
0.950000 6.944959 7.843897 8.734791 8.750841 9.686705 10.490129
1.000000 7.753396 8.704482 9.557594 9.523844 10.377188 11.076964
1.050000 8.710194 9.474394 10.290608 10.251696 10.990390 11.651563
1.100000 9.469433 10.511488 11.195784 11.127232 11.767646 12.283402
1.150000 10.513928 11.207200 11.753691 11.723857 12.245763 12.650507
1.200000 11.290559 11.805310 12.213709 12.214208 12.652823 13.011568
1.250000 11.817125 12.233159 12.646548 12.633424 13.057025 13.389686
1.300000 12.269013 12.633572 13.024537 13.026436 13.431419 13.740353
1.350000 12.645999 13.006691 13.407839 13.411548 13.817954 14.150927
1.400000 13.009288 13.393260 13.837689 13.809235 14.224204 14.554056
1.450000 13.399955 13.800824 14.195751 14.177340 14.563512 14.860590
1.500000 13.875832 14.221113 14.603599 14.582512 14.924887 15.236774
1.550000 14.274320 14.643690 14.995177 14.973171 15.289016 15.581712
1.600000 14.645366 14.966418 15.279769 15.268338 15.558535 15.830379
1.650000 14.964595 15.285157 15.554870 15.554498 15.839087 16.137562
1.700000 15.362121 15.649439 15.891691 15.902035 16.163041 16.453551
1.750000 15.661608 15.938626 16.192209 16.221821 16.516687 16.895444
1.800000 15.938058 16.252484 16.522360 16.562935 16.894787 17.363334
