depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.115000 4.830175 5.074832 5.346478 5.350124 5.635404 5.880326
0.155000 8.345456 8.675551 9.023950 9.013573 9.352963 9.619589
0.195000 11.997957 12.350044 12.661408 12.662887 13.012605 13.308135
0.235000 13.342026 14.415490 14.790461 14.717690 15.103742 15.374350
0.255000 13.785325 14.651493 15.038095 14.973914 15.329101 15.611512
0.350000 14.976203 15.427489 15.795166 15.809316 16.229992 16.622094
0.445000 15.883991 16.195003 16.568306 16.611467 17.016417 17.508467
0.475000 16.159150 16.464859 16.832518 16.892071 17.368712 17.858096
0.495000 16.332741 16.633999 17.003459 17.077902 17.586293 18.101006
0.535000 16.630561 16.931809 17.351550 17.420008 17.953816 18.469907
0.545000 16.722944 17.020401 17.451868 17.524384 18.066716 18.619430
0.565000 16.894049 17.215230 17.661532 17.734164 18.304582 18.848300
0.577000 16.997814 17.335792 17.789642 17.861045 18.430667 18.988178
0.655000 17.509203 17.935287 18.507600 18.534011 19.134956 19.669137
0.675000 17.698020 18.136912 18.710301 18.732312 19.348356 19.896618
0.730000 18.104268 18.621063 19.259881 19.241099 19.867191 20.322381
0.775000 18.543051 19.068504 19.680433 19.655979 20.242793 20.669369
0.815000 18.884976 19.469031 20.078665 20.040880 20.606033 21.047299
0.860000 19.319873 19.938532 20.490067 20.475071 20.998721 21.400668
0.875000 19.495993 20.118169 20.652438 20.631208 21.146151 21.540626
0.995000 20.986975 21.447053 21.698666 21.684620 21.965268 22.190683
1.035000 21.737866 21.928689 22.112539 22.121008 22.327032 22.492192
