depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
5.600000 17.163148 17.560639 18.062491 18.297168 19.165799 19.609777
5.640000 17.238586 17.637517 18.163119 18.391599 19.264768 19.707005
5.680000 17.307796 17.717613 18.239983 18.483444 19.350633 19.817139
5.700000 17.343133 17.766560 18.280726 18.529257 19.408621 19.860917
5.720000 17.384810 17.812013 18.322890 18.576175 19.448638 19.914518
5.760000 17.463106 17.889105 18.449809 18.668957 19.529120 19.983258
5.800000 17.524607 17.968952 18.561801 18.761492 19.633761 20.079477
5.840000 17.598652 18.047861 18.645482 18.850023 19.733559 20.198930
5.880000 17.669178 18.125237 18.749490 18.940431 19.817359 20.390567
5.900000 17.703726 18.167518 18.786940 18.985516 19.860853 20.439990
5.920000 17.740092 18.220138 18.859231 19.031462 19.912384 20.479047
5.960000 17.850124 18.315101 18.973092 19.122026 20.003607 20.557636
6.000000 17.976276 18.404745 19.054858 19.208256 20.082222 20.655098
6.040000 18.062789 18.486354 19.162594 19.294800 20.175867 20.730808
6.080000 18.139670 18.573000 19.271798 19.380380 20.246034 20.833656
6.120000 18.265760 18.647136 19.363473 19.464644 20.334208 20.946742
6.160000 18.374575 18.739950 19.433995 19.548032 20.415522 21.010493
6.200000 18.476934 18.810833 19.538547 19.635646 20.504632 21.108631
6.240000 18.549041 18.889679 19.655552 19.726599 20.579677 21.197145
6.280000 18.631812 18.977863 19.770189 19.816896 20.651899 21.288073
6.320000 18.707468 19.051511 19.920177 19.908957 20.731429 21.405836
6.360000 18.770463 19.139779 20.062172 20.005694 20.824204 21.620294
6.400000 18.840046 19.207977 20.154921 20.099299 20.920176 21.709582
6.440000 18.903990 19.305652 20.249038 20.193169 20.993468 21.804075
6.480000 18.984330 19.388332 20.355732 20.289536 21.065778 21.899424
6.520000 19.067016 19.475979 20.449669 20.386459 21.149964 22.068101
6.560000 19.189393 19.567062 20.536325 20.478721 21.234344 22.194846
6.600000 19.285223 19.654373 20.627754 20.574743 21.327303 22.324382
6.640000 19.355644 19.747668 20.709261 20.669040 21.416582 22.514740
6.680000 19.457774 19.861373 20.818362 20.766035 21.500477 22.629443
6.720000 19.540848 19.986786 20.920164 20.863773 21.574013 22.819074
6.760000 19.632108 20.109654 20.994257 20.959206 21.653655 22.921511
6.810000 19.716620 20.223043 21.087191 21.080433 21.761976 23.073932
6.840000 19.791047 20.305390 21.145992 21.151044 21.822888 23.152158
6.880000 19.867398 20.400350 21.222726 21.243026 21.887479 23.283614
6.920000 19.972379 20.500379 21.322503 21.335495 21.971574 23.378376
6.960000 20.054532 20.607606 21.409191 21.427989 22.058995 23.493890
7.000000 20.138605 20.713645 21.485572 21.518928 22.136705 23.590652
7.040000 20.213494 20.829948 21.554015 21.607988 22.213225 23.707077
7.080000 20.309231 20.951749 21.632003 21.700746 22.289122 23.869430
7.120000 20.385062 21.061941 21.707303 21.791649 22.365777 24.013469
7.160000 20.471445 21.154343 21.795748 21.886165 22.445063 24.278883
7.200000 20.574749 21.252848 21.873805 21.978900 22.528061 24.475238
7.240000 20.655737 21.360727 21.952629 22.071045 22.611480 24.703354
7.280000 20.764829 21.494313 22.035838 22.164534 22.683072 24.794005
7.320000 20.871359 21.567329 22.119329 22.254607 22.768325 24.935517
7.360000 20.957001 21.704330 22.215661 22.348109 22.878229 25.007061
7.400000 21.049708 21.804307 22.315674 22.445846 22.965806 25.288460
7.440000 21.176572 21.912906 22.396359 22.538469 23.060346 25.414053
7.480000 21.282947 22.000523 22.474474 22.630677 23.142042 25.499450
7.520000 21.385817 22.092941 22.555345 22.725565 23.235883 25.622831
7.560000 21.518527 22.203691 22.643065 22.819878 23.324990 25.722432
7.600000 21.615133 22.299648 22.737925 22.922718 23.419235 25.838231
7.640000 21.707544 22.396853 22.817643 23.013021 23.523299 25.985727
7.680000 21.794898 22.493724 22.893894 23.109311 23.624706 26.102438
7.720000 21.880827 22.566832 22.983151 23.200169 23.743194 26.255340
7.760000 21.954132 22.657367 23.055850 23.288983 23.833487 26.329165
7.840000 22.103411 22.797549 23.198641 23.456110 24.026652 26.535700
7.880000 22.184157 22.868368 23.288156 23.542307 24.106648 26.593973
7.900000 22.237574 22.905614 23.322854 23.587487 24.150256 26.641836
7.920000 22.275575 22.938835 23.364824 23.632019 24.202081 26.678787
7.960000 22.341215 23.023340 23.448309 23.716027 24.301058 26.764298
8.040000 22.480977 23.172028 23.604226 23.871849 24.476762 26.908961
8.080000 22.575614 23.242177 23.675294 23.957026 24.602252 26.978594
8.100000 22.601016 23.282014 23.719345 24.000568 24.649741 27.003162
8.120000 22.651223 23.319695 23.764584 24.045128 24.713309 27.057688
8.160000 22.752003 23.401268 23.836255 24.129545 24.828646 27.120508
8.200000 22.855389 23.485045 23.920270 24.213991 24.906866 27.203656
8.240000 22.948905 23.558420 23.992467 24.296011 24.997778 27.263758
8.280000 23.072898 23.637644 24.066411 24.377946 25.068886 27.333003
8.320000 23.133112 23.701128 24.146836 24.459367 25.145492 27.419210
8.360000 23.282108 23.787219 24.231564 24.539268 25.223862 27.496286
8.440000 23.436449 23.921681 24.384969 24.690843 25.409004 27.635087
8.480000 23.502182 23.993996 24.464565 24.770173 25.533260 27.703674
8.520000 23.560705 24.095910 24.553890 24.852675 25.617814 27.802220
8.560000 23.649883 24.152962 24.633317 24.933777 25.686083 27.881721
8.600000 23.747831 24.245521 24.710255 25.017001 25.762809 27.946779
8.640000 23.828336 24.339925 24.800585 25.097827 25.850313 28.018511
8.680000 23.901981 24.407325 24.879776 25.178204 25.927445 28.085206
8.720000 23.963159 24.491267 24.967411 25.257406 26.015803 28.159293
8.760000 24.050893 24.572224 25.047036 25.337467 26.110204 28.233322
8.840000 24.212109 24.691377 25.200775 25.490675 26.350636 28.367156
8.880000 24.282771 24.755237 25.281058 25.570491 26.430558 28.446485
8.920000 24.357591 24.818281 25.359818 25.652110 26.542488 28.500506
8.960000 24.425548 24.898159 25.451891 25.734019 26.643024 28.589653
9.000000 24.493572 24.974859 25.519643 25.816682 26.733580 28.665568
9.040000 24.531965 25.051700 25.584832 25.900017 26.824845 28.718683
9.080000 24.585170 25.116596 25.671317 25.978487 26.915231 28.776526
9.120000 24.674431 25.187276 25.759350 26.059305 27.012942 28.854473
9.160000 24.755669 25.259775 25.851650 26.139156 27.109294 28.929570
9.240000 24.891041 25.357539 26.002515 26.289779 27.291279 29.085331
9.280000 24.958793 25.429137 26.085532 26.371463 27.386118 29.186807
9.320000 25.022937 25.495103 26.187278 26.454378 27.450794 29.285470
9.360000 25.102164 25.569219 26.264288 26.539701 27.526896 29.367193
9.400000 25.180394 25.628998 26.349581 26.626591 27.639486 29.437428
9.440000 25.236794 25.705027 26.462054 26.708750 27.721522 29.518521
9.480000 25.330495 25.779556 26.538931 26.792463 27.808409 29.582116
9.520000 25.394485 25.851310 26.635592 26.875968 27.905935 29.667261
9.560000 25.462810 25.925285 26.709281 26.958184 27.979751 29.733491
9.600000 25.542586 26.009890 26.789443 27.043850 28.096824 29.800239
9.640000 25.657972 26.098299 26.889909 27.130769 28.185609 29.868118
9.680000 25.733102 26.178217 26.984238 27.223224 28.270336 29.931669
9.720000 25.836017 26.267039 27.084486 27.314789 28.392318 30.022929
9.760000 25.954820 26.357676 27.174313 27.408261 28.452302 30.086124
9.800000 26.042816 26.446379 27.267763 27.502882 28.541661 30.171952
9.840000 26.112082 26.550976 27.355320 27.596484 28.634957 30.231918
9.960000 26.338755 26.818333 27.618569 27.863399 28.927920 30.438777
10.000000 26.414999 26.916228 27.722793 27.959826 29.016802 30.502806
10.040000 26.484514 27.016964 27.806803 28.054289 29.174697 30.587674
10.080000 26.564597 27.109475 27.908362 28.150633 29.287207 30.686902
10.120000 26.640846 27.200177 28.008871 28.249269 29.360572 30.763479
10.160000 26.730502 27.299054 28.100378 28.349163 29.469145 30.825873
10.200000 26.790441 27.390548 28.199337 28.451656 29.545696 30.905335
10.240000 26.871525 27.474785 28.309605 28.550932 29.637907 30.975051
10.280000 26.949466 27.585328 28.417558 28.658789 29.753756 31.050492
10.360000 27.114017 27.783792 28.729329 28.878807 30.142562 31.193577
10.400000 27.177107 27.873617 28.839501 28.980153 30.239254 31.263143
10.440000 27.262691 27.963576 28.969346 29.083993 30.327254 31.384382
10.480000 27.359742 28.075466 29.071534 29.189728 30.457528 31.532262
10.520000 27.449642 28.185654 29.192288 29.289509 30.555540 31.651118
10.560000 27.512699 28.281492 29.298991 29.393165 30.654339 31.746314
10.600000 27.575225 28.372397 29.407832 29.492344 30.737972 31.925641
10.640000 27.660994 28.466559 29.515350 29.595428 30.855358 32.019251
10.680000 27.751859 28.605844 29.618808 29.698584 30.985282 32.086135
10.720000 27.846355 28.722146 29.703822 29.797331 31.074387 32.194253
10.760000 27.935209 28.819208 29.782983 29.899745 31.158149 32.361806
10.800000 28.013585 28.916066 29.888683 30.001134 31.260504 32.500383
10.840000 28.097391 29.012321 29.973754 30.100227 31.369735 32.584170
10.880000 28.190409 29.105682 30.074954 30.197393 31.473923 32.659709
10.920000 28.262464 29.205174 30.179938 30.295524 31.598006 32.771037
10.960000 28.367756 29.283668 30.290817 30.397062 31.695205 32.879424
11.000000 28.443038 29.380558 30.385783 30.495453 31.786500 33.014942
11.040000 28.497560 29.490366 30.470310 30.594779 31.870696 33.115030
11.080000 28.619687 29.588604 30.566804 30.695856 31.958701 33.217802
11.120000 28.747036 29.670610 30.664421 30.800542 32.055567 33.396976
11.160000 28.864142 29.770073 30.765808 30.903678 32.167862 33.528538
11.200000 28.927677 29.888312 30.865290 31.008400 32.243021 33.639911
11.240000 29.039045 29.992287 30.977403 31.115493 32.350406 33.716160
11.280000 29.139476 30.075784 31.081431 31.219357 32.428838 33.789098
11.320000 29.253183 30.188389 31.199964 31.325995 32.503178 33.916812
11.360000 29.346356 30.287943 31.328788 31.436286 32.605752 34.025984
11.400000 29.485420 30.392125 31.439225 31.544176 32.732216 34.114475
11.440000 29.562808 30.495270 31.526417 31.657125 32.838815 34.238255
11.480000 29.641516 30.582823 31.641204 31.766519 32.948512 34.328159
11.520000 29.754325 30.675358 31.745144 31.875388 33.034767 34.456344
11.560000 29.894645 30.760571 31.829548 31.985271 33.156144 34.638805
11.600000 30.002365 30.841911 31.942573 32.097364 33.269178 34.777409
11.640000 30.123612 30.946933 32.077325 32.215338 33.401496 34.853268
11.680000 30.196125 31.078948 32.191597 32.326508 33.511027 34.930601
11.720000 30.365774 31.185296 32.323407 32.447195 33.638031 35.031451
11.760000 30.461507 31.282678 32.449321 32.565695 33.739266 35.139276
11.800000 30.595409 31.376167 32.562839 32.676100 33.850574 35.244705
