depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.010000 5.656641 6.027425 6.298393 6.263238 6.509010 6.691224
0.030000 6.119280 6.322040 6.522602 6.519112 6.707179 6.871628
0.070000 6.494578 6.720631 6.946138 6.953213 7.167408 7.508062
0.100000 6.776106 7.016770 7.274467 7.294458 7.565970 7.892068
0.130000 7.075717 7.326964 7.606036 7.629897 7.947737 8.343408
0.170000 7.426201 7.703303 7.991761 8.024853 8.350978 8.804167
0.200000 7.690633 7.999904 8.298292 8.341053 8.692918 9.210903
0.230000 7.980534 8.287040 8.604899 8.649391 9.003216 9.601194
0.270000 8.445237 8.698966 9.004798 9.074658 9.442791 10.051492
0.300000 8.738963 9.014438 9.357880 9.406281 9.774808 10.421361
0.370000 9.428106 9.794460 10.196853 10.243380 10.638249 11.730974
0.400000 9.925725 10.556951 12.073752 11.735755 12.421219 12.745579
0.430000 10.902997 12.060524 12.680464 12.639789 13.221761 13.996172
0.470000 12.663632 13.093535 13.514605 13.761709 14.653866 14.993722
0.500000 13.278557 13.710124 14.277076 14.317583 14.977676 15.282196
0.530000 14.134454 14.544631 15.029454 14.981425 15.376465 15.633384
0.570000 14.662766 15.199058 15.565561 15.538081 15.871457 16.213353
0.600000 14.873010 15.562688 15.912645 15.897686 16.274542 16.679744
0.630000 15.122074 15.871082 16.204748 16.205902 16.609538 17.036473
0.670000 16.310000 16.617276 17.019628 17.166393 17.614331 19.213422
0.700000 16.749233 17.049158 17.523631 17.718421 18.254427 19.883857
0.730000 17.061439 17.503052 18.180516 18.311855 19.013788 20.495497
0.770000 17.397091 18.012465 18.973108 19.076894 20.155237 21.201672
0.800000 17.683724 18.498592 19.436087 19.558178 20.750782 21.641480
0.830000 17.920432 18.911073 19.835510 19.969976 21.209570 22.148024
0.870000 18.295083 19.419661 20.316925 20.457645 21.737862 22.918246
0.900000 18.644042 19.747782 20.649662 20.813979 22.039476 23.360427
0.930000 19.059708 20.147215 20.981956 21.143772 22.333524 23.722320
0.970000 19.637889 20.652761 21.359864 21.562742 22.696379 24.163606
1.000000 20.142181 21.021979 21.646636 21.890797 22.972628 24.463469
1.030000 20.442110 21.395582 22.010136 22.243270 23.393615 24.736389
1.070000 20.933839 21.865543 22.539772 22.783217 24.055551 25.073327
1.100000 21.248963 22.203960 22.930671 23.170197 24.459536 25.313075
1.130000 21.535375 22.471824 23.421075 23.544209 24.816395 25.523432
1.170000 21.877825 22.877700 24.090467 24.037421 25.173428 25.819870
1.200000 22.136856 23.275621 24.564664 24.413813 25.483186 26.112766
1.230000 22.369748 23.633362 24.925280 24.759861 25.792985 26.334054
1.270000 22.811395 24.269519 25.400397 25.226991 26.185567 26.702317
1.300000 23.307105 24.698957 25.751400 25.591381 26.507335 27.075967
1.330000 23.713414 25.144982 26.127029 25.955471 26.782377 27.344905
1.370000 24.254421 25.631746 26.563050 26.430375 27.204710 27.997716
1.400000 24.713106 26.021294 26.897141 26.801186 27.526029 28.467484
1.430000 25.271149 26.457249 27.235811 27.190851 27.884331 28.908327
1.470000 26.141024 26.991579 27.711591 27.745883 28.480282 29.635224
1.500000 26.672013 27.357044 28.061344 28.170990 29.105629 30.115599
1.520000 26.990511 27.628572 28.333724 28.457850 29.514040 30.381157
1.540000 27.320645 27.916076 28.616894 28.755807 29.758501 30.589858
1.560000 27.540778 28.193227 28.962641 29.055832 29.981361 30.821398
1.580000 27.750820 28.487304 29.326216 29.355267 30.244095 31.014552
1.600000 28.086193 28.798677 29.639671 29.665320 30.538188 31.201192
1.620000 28.422778 29.131544 29.977748 29.962639 30.790512 31.409952
1.640000 28.706931 29.461325 30.281355 30.250775 31.052305 31.596604
1.660000 28.997800 29.812804 30.539184 30.526213 31.273664 31.775757
1.680000 29.246116 30.184762 30.828682 30.801781 31.516274 31.983154
1.700000 29.584141 30.533881 31.080239 31.072631 31.729210 32.157275
1.720000 29.859344 30.841504 31.360733 31.344335 31.933932 32.393003
1.740000 30.357303 31.128885 31.608561 31.613274 32.149104 32.596559
1.760000 30.797951 31.456499 31.886215 31.895206 32.369774 32.890179
1.780000 31.252558 31.729785 32.139844 32.154518 32.578850 33.115204
1.800000 31.580799 31.992839 32.373180 32.404600 32.853126 33.347334
1.820000 31.849241 32.204269 32.579754 32.631018 33.082167 33.549192
1.840000 32.015294 32.352615 32.765886 32.877679 33.497524 34.124366
1.860000 32.162276 32.506208 32.915763 33.119329 33.908392 34.710246
1.880000 32.344387 32.663615 33.072804 33.370946 34.330953 35.435878
1.900000 32.490896 32.818389 33.219633 33.637593 34.800241 36.085618
1.920000 32.627569 32.953762 33.393799 33.901845 35.280801 37.047770
1.940000 32.768026 33.105336 33.543343 34.176630 35.714477 38.181859
1.960000 32.910239 33.245957 33.687331 34.474308 36.146125 38.947083
1.980000 33.039342 33.399974 33.837208 34.772072 36.637741 39.329587
2.000000 33.221716 33.532599 33.970778 35.063952 37.287760 39.806431
2.020000 33.352194 33.671416 34.106656 35.383139 38.494703 40.276590
2.040000 33.492098 33.813515 34.252756 35.700532 39.156107 40.800064
2.060000 33.626365 33.942696 34.384456 35.973863 39.631649 41.107695
2.080000 33.738238 34.089657 34.528678 36.227046 40.004049 41.564604
2.100000 33.883996 34.217796 34.665036 36.481506 40.394475 41.786488
2.120000 34.014754 34.360848 34.820677 36.722733 40.767589 42.042097
2.140000 34.140564 34.478059 34.964930 36.947654 41.143605 42.314110
2.160000 34.290493 34.641176 35.132710 37.162580 41.509384 42.588790
2.200000 34.529308 34.908795 35.444697 37.681316 42.091348 43.479993
2.220000 34.678844 35.058488 35.624867 37.920466 42.433304 44.109973
2.240000 34.827417 35.216889 35.795097 38.151407 42.684653 44.561708
2.260000 34.991970 35.363422 35.979907 38.410608 43.037155 45.194489
2.280000 35.154337 35.550907 36.139905 38.679587 43.376291 45.702758
2.300000 35.301148 35.720992 36.325462 38.927535 43.821309 45.893873
2.320000 35.477781 35.882935 36.487278 39.188418 44.276646 46.101484
2.340000 35.667242 36.049836 36.650751 39.447826 44.687933 46.449843
2.360000 35.852285 36.207743 36.803039 39.693478 45.080124 46.819467
2.380000 36.025367 36.380973 37.006534 39.942939 45.422995 47.170402
2.400000 36.192005 36.547822 37.189846 40.192689 45.837562 47.467989
2.420000 36.390282 36.730781 37.362943 40.446811 46.171187 47.876266
2.440000 36.566822 36.904577 37.561000 40.701637 46.495055 48.156518
2.460000 36.751097 37.090530 37.740084 40.950036 46.781592 48.393673
2.480000 36.936245 37.281496 37.932360 41.196861 47.130165 48.788749
2.500000 37.179441 37.480531 38.094884 41.449144 47.486118 49.139562
2.520000 37.354090 37.700290 38.269912 41.690516 47.845099 49.519524
2.540000 37.623786 37.932884 38.476995 41.943978 48.138257 49.885693
2.560000 37.856163 38.205017 38.817626 42.239741 48.508441 50.255301
2.580000 38.114780 38.539005 39.323899 42.585107 48.781580 50.690512
2.600000 38.334969 38.896388 39.902686 42.960297 49.137482 50.868973
2.620000 38.736818 39.367991 40.682268 43.409406 49.549713 51.198685
2.640000 39.007170 39.880803 41.457944 43.907911 49.818205 51.437162
2.660000 39.397646 40.470371 42.177358 44.367004 50.136775 51.693063
2.680000 40.009011 41.107993 42.725110 44.826745 50.483293 51.958526
2.700000 40.342585 41.758787 43.298659 45.302084 50.751326 52.262707
2.720000 40.901751 42.435496 43.879478 45.752789 51.083339 52.448818
2.740000 41.611386 42.900489 44.321869 46.154584 51.401840 52.680049
2.760000 42.432611 43.264749 44.881294 46.521718 51.766990 52.965905
2.780000 42.767144 43.541144 45.551948 46.844213 51.996990 53.216396
2.800000 43.103241 43.766624 46.270418 47.150224 52.210031 53.436695
2.820000 43.353714 43.968716 46.649672 47.435912 52.463929 53.636024
2.840000 43.539323 44.175716 47.046065 47.730034 52.707448 53.887957
2.860000 43.766789 44.359296 47.402670 48.001283 52.942318 54.063043
2.880000 43.973885 44.538550 47.739047 48.256183 53.144914 54.221469
2.900000 44.117417 44.771409 47.945608 48.506847 53.338200 54.368515
2.920000 44.319946 45.010101 48.222018 48.759038 53.547169 54.560474
2.940000 44.525751 45.278680 48.540681 49.021187 53.758933 54.760529
2.960000 44.765049 45.573456 48.719438 49.285983 53.987379 54.925549
2.980000 44.975790 45.846115 48.931050 49.540894 54.165905 55.079315
3.000000 45.173075 46.152428 49.156500 49.803010 54.336569 55.257796
3.020000 45.346358 46.482684 49.389603 50.065738 54.535091 55.428888
3.040000 45.541211 46.771803 49.620988 50.312138 54.723839 55.599381
3.060000 45.744271 47.061373 49.897692 50.580671 54.895116 55.733772
