depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.005000 0.454201 0.652552 0.862096 0.871899 1.092941 1.313924
0.065000 1.227660 1.599190 1.990622 2.110105 2.656403 3.603957
0.095000 1.676231 2.071413 2.579560 2.745012 3.449802 4.680111
0.125000 2.151958 2.577834 3.151654 3.378088 4.230943 5.763843
0.155000 2.656442 3.133060 3.768383 4.023907 5.076989 6.476905
0.185000 3.197772 3.721644 4.395471 4.678268 5.865450 6.997559
0.215000 3.714934 4.295868 5.088428 5.336609 6.659698 7.698004
0.245000 4.351334 4.885869 5.789162 6.036707 7.420467 8.402806
0.275000 4.847371 5.471270 6.520119 6.644293 7.996707 8.914741
0.305000 5.318891 6.087012 7.165228 7.239071 8.557790 9.353791
0.335000 5.846313 6.637751 7.767676 7.802606 9.057133 9.849900
0.365000 6.386020 7.223351 8.373347 8.384538 9.560769 10.313035
0.395000 7.006264 7.827183 9.043438 9.006532 10.087907 10.797633
0.425000 7.873951 8.719001 9.835290 9.727745 10.661112 11.286438
0.455000 8.740630 9.643518 10.628261 10.523797 11.328679 11.957763
0.485000 9.649996 10.562590 11.298245 11.236309 11.885834 12.479721
0.515000 10.615795 11.365015 11.996436 11.964108 12.550631 13.115614
0.545000 11.834178 12.442730 13.051229 13.075908 13.741436 14.299563
0.575000 12.828924 13.535183 14.319324 14.217238 14.829347 15.209328
0.605000 13.731776 14.480644 15.026156 14.962033 15.452211 15.799625
0.635000 14.574401 15.119822 15.548376 15.542780 15.984927 16.328642
0.665000 15.282858 15.782811 16.198318 16.232024 16.692387 17.354741
0.695000 15.768161 16.235967 16.741131 16.814125 17.373500 18.205254
0.725000 16.526444 16.926079 17.518175 17.634457 18.377466 19.338262
0.755000 17.088806 17.614194 18.393658 18.456409 19.286601 20.328772
0.785000 17.592150 18.226401 19.121589 19.161718 20.046781 21.167443
0.815000 18.192759 18.882088 19.832262 19.861470 20.769258 21.800618
0.845000 18.814496 19.553681 20.537386 20.548656 21.477580 22.543306
0.875000 19.442795 20.286177 21.181017 21.254082 22.249965 23.448505
0.905000 20.113100 21.029438 21.896852 22.051250 23.135462 24.514230
0.935000 20.872794 21.737795 22.712600 22.922934 24.231537 25.623146
0.965000 21.597768 22.478734 23.636939 23.801803 25.176310 26.668439
1.000000 22.429510 23.425952 24.764036 24.861467 26.201427 28.177920
1.020000 22.823594 23.969168 25.371284 25.441307 26.771813 29.051616
1.040000 23.238477 24.478975 25.931401 26.005392 27.371087 29.711425
1.060000 23.841933 25.063460 26.485716 26.605912 28.064284 30.484936
1.080000 24.364970 25.625378 27.108700 27.251170 28.838862 31.083759
1.100000 24.792036 26.249567 27.727408 27.887334 29.606668 31.596606
1.120000 25.219032 26.823161 28.426628 28.540942 30.332890 32.073438
1.140000 25.769385 27.451671 29.206834 29.208266 31.149672 32.555047
1.160000 26.293715 27.902567 29.911405 29.802256 31.658695 32.921464
1.180000 26.692954 28.402959 30.546139 30.384090 32.175605 33.342367
1.220000 27.825972 29.618125 32.021924 31.616608 33.286910 34.307311
1.240000 28.269553 30.239582 32.546225 32.131131 33.721623 34.664938
1.260000 28.636865 30.803955 33.003996 32.611435 34.155037 35.230823
1.280000 29.110074 31.294360 33.428405 33.069310 34.571198 35.694095
1.300000 29.563607 31.817612 33.837883 33.511803 34.986689 36.209350
1.320000 30.009918 32.307464 34.217656 33.931118 35.396149 36.539514
1.360000 31.160837 33.396585 34.906150 34.748595 36.140060 37.159944
1.420000 33.155913 34.738731 36.148893 36.064329 37.477648 38.311436
1.440000 33.554983 35.246101 36.512221 36.510174 37.959917 38.804955
1.460000 33.962177 35.779105 36.986975 36.965437 38.351913 39.165338
1.480000 34.310391 36.319550 37.576077 37.431518 38.653387 39.505125
1.500000 34.616182 36.760503 38.110807 37.893533 39.055282 39.839895
1.520000 35.035413 37.402256 38.555462 38.357592 39.380985 40.146598
1.540000 35.483654 38.051353 38.986813 38.802219 39.709019 40.450590
1.560000 35.931797 38.595124 39.354082 39.205701 40.038494 40.788495
1.580000 36.480212 38.953030 39.682707 39.553441 40.328208 41.064340
1.600000 37.235934 39.249231 39.972115 39.878968 40.626898 41.417262
1.620000 38.076533 39.585253 40.270641 40.203529 40.940628 41.802748
1.640000 38.790797 39.887897 40.563043 40.519276 41.220025 42.139770
1.660000 39.159880 40.201681 40.843969 40.830075 41.523089 42.436066
1.680000 39.489555 40.504023 41.136957 41.129986 41.787584 42.792697
1.700000 39.836446 40.793023 41.432777 41.428141 42.052640 43.089635
1.720000 40.156690 41.101280 41.730709 41.730018 42.366634 43.419669
1.740000 40.555527 41.395090 42.020008 42.033879 42.657923 43.859169
1.760000 40.889000 41.688995 42.321194 42.342602 42.929398 44.297148
1.780000 41.289103 42.044149 42.609170 42.655202 43.201697 44.776068
1.800000 41.642200 42.382818 42.896995 42.963116 43.477198 45.204714
1.820000 42.174310 42.738860 43.212454 43.295693 43.776448 45.560981
1.840000 42.624927 43.050784 43.506691 43.615024 44.085755 45.821958
1.860000 42.988249 43.380446 43.819396 43.940493 44.371860 46.140887
1.880000 43.289738 43.686847 44.139058 44.260939 44.718110 46.612859
1.900000 43.572968 43.954983 44.426901 44.579110 45.087308 46.967663
1.920000 43.882098 44.268319 44.729202 44.902452 45.454741 47.219776
1.940000 44.196565 44.597665 45.057468 45.252330 45.899216 47.475391
1.960000 44.496562 44.943127 45.483413 45.650866 46.305910 47.840913
1.980000 44.861814 45.307082 45.923466 46.070827 46.778818 48.175803
