depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
2.700000 53.004135 54.044606 55.163439 55.560477 57.645855 59.575624
2.720000 53.461569 54.385198 55.647885 56.007355 58.174361 59.868848
2.740000 53.829853 54.748473 56.137687 56.446201 58.582907 60.131823
2.760000 54.085228 55.245867 56.677889 56.900537 58.985567 60.342632
2.780000 54.419204 55.777718 57.170722 57.357862 59.397984 60.571051
2.800000 54.725631 56.376493 57.745778 57.853488 59.721227 60.790897
2.820000 55.073346 56.908325 58.275612 58.316680 60.050172 60.970329
2.840000 55.398902 57.533272 58.890025 58.791499 60.361646 61.214537
2.860000 55.748270 57.970867 59.483353 59.264522 60.654133 61.395267
2.880000 56.079684 58.646425 59.965287 59.731149 60.961049 61.630986
2.900000 56.499466 59.215261 60.404767 60.166128 61.261335 61.845169
2.920000 56.933257 59.728747 60.746056 60.545908 61.552915 62.095547
2.940000 57.517565 60.205696 61.121606 60.904610 61.816362 62.320198
2.960000 57.985499 60.668405 61.487942 61.303971 62.155024 62.576211
2.980000 58.444496 60.990260 61.825346 61.641654 62.457928 62.902346
3.000000 59.377871 61.307410 62.108506 61.968171 62.713107 63.254013
3.020000 60.549077 61.734509 62.422002 62.348211 62.985916 63.584324
3.040000 61.333471 62.201524 62.782964 62.756553 63.319580 63.931899
3.060000 61.888329 62.542553 63.113994 63.105884 63.660346 64.229680
3.080000 62.213967 62.837445 63.409863 63.409625 63.989927 64.534998
3.100000 62.461035 63.077679 63.683211 63.682834 64.300793 64.864451
3.120000 62.787605 63.330082 63.966016 63.950978 64.586733 65.159814
3.140000 63.011876 63.571212 64.231079 64.206092 64.865885 65.420072
3.160000 63.220318 63.806309 64.459027 64.453127 65.134639 65.688810
3.180000 63.451952 64.042663 64.676964 64.696892 65.398439 65.919829
3.200000 63.683901 64.287957 64.917106 64.936017 65.621915 66.127033
3.220000 63.914080 64.513836 65.164566 65.170585 65.853029 66.351996
3.240000 64.179654 64.743240 65.396924 65.402111 66.094301 66.561082
3.260000 64.424247 64.989375 65.609290 65.636330 66.318894 66.774173
3.280000 64.719063 65.272131 65.861276 65.873581 66.521524 66.977764
3.300000 64.931633 65.508593 66.071086 66.103207 66.737047 67.220737
3.320000 65.176783 65.735171 66.298565 66.329209 66.944009 67.425023
