depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.010000 0.323734 1.161993 2.268176 2.111556 2.959010 3.314744
0.060000 0.891099 1.758875 2.718922 2.576861 3.335944 3.648240
0.110000 1.476355 2.299377 3.152670 3.025241 3.667474 4.006255
0.160000 2.124652 2.867251 3.557632 3.457432 4.013050 4.324849
0.210000 2.915664 3.481289 3.960154 3.913176 4.346507 4.623248
0.260000 3.719712 4.052685 4.394297 4.377805 4.695629 4.924788
0.280000 4.035709 4.290439 4.606583 4.589796 4.866335 5.115891
0.310000 4.276558 4.560233 4.921754 4.938392 5.279173 5.828443
0.360000 4.622509 5.016106 5.493428 5.550634 6.051912 6.816887
0.410000 5.048833 5.545648 6.193790 6.211795 6.857889 7.745807
0.460000 5.528643 6.172798 6.940797 6.952102 7.713717 8.480746
0.510000 6.095143 6.977706 7.828631 7.802374 8.576898 9.473984
0.560000 7.152959 8.205288 8.806222 8.835473 9.557365 10.303316
0.610000 7.964638 8.894764 9.607801 9.599373 10.345297 10.976632
0.660000 8.818916 9.649690 10.349673 10.325044 11.043299 11.543929
0.710000 9.660212 10.428144 11.134609 11.044976 11.645741 12.062350
0.760000 10.347918 11.140298 11.731446 11.645032 12.163173 12.488641
0.810000 11.430163 11.934307 12.298520 12.274172 12.640322 12.956038
0.860000 12.077368 12.413660 12.739694 12.733029 13.059971 13.325445
0.910000 12.506486 12.794452 13.105426 13.093331 13.395390 13.672955
0.960000 12.835943 13.134284 13.420229 13.415001 13.714468 13.983265
1.010000 13.165364 13.449223 13.723840 13.717709 14.000026 14.250628
1.060000 13.479272 13.764406 14.030642 14.020104 14.280878 14.532466
1.110000 13.775153 14.058085 14.326738 14.314718 14.577137 14.785874
1.160000 14.070231 14.355577 14.606596 14.601154 14.853195 15.085675
1.210000 14.374562 14.644401 14.901017 14.894613 15.143656 15.365014
1.260000 14.721749 14.990601 15.234471 15.225372 15.469463 15.703915
1.310000 15.052820 15.341496 15.574967 15.572776 15.806233 16.034864
1.360000 15.347178 15.654874 15.910870 15.904083 16.148860 16.464377
1.410000 15.651799 15.934264 16.215957 16.216590 16.486861 16.802961
1.460000 15.980893 16.261307 16.540340 16.557046 16.833235 17.220410
1.510000 16.293374 16.559079 16.874115 16.909173 17.237382 17.779558
1.560000 16.577534 16.855201 17.191710 17.269181 17.665926 18.368544
1.610000 16.865522 17.160563 17.530066 17.635389 18.096389 18.899486
1.660000 17.147987 17.480971 17.882867 18.014178 18.564864 19.472309
1.710000 17.416390 17.784493 18.217742 18.369717 18.988168 19.949192
1.760000 17.723030 18.087929 18.551222 18.730199 19.409764 20.379704
1.810000 17.995761 18.407382 18.907365 19.088341 19.779070 21.060822
1.860000 18.349871 18.719312 19.257974 19.434582 20.131372 21.397779
1.910000 18.657749 19.049569 19.611903 19.787682 20.510370 21.772442
1.960000 18.987582 19.403853 20.005868 20.151384 20.872595 22.208951
2.010000 19.316948 19.750592 20.409932 20.521583 21.188751 22.681590
2.110000 19.850395 20.456533 21.128285 21.246573 21.919856 23.708284
2.160000 20.180517 20.818116 21.521054 21.650502 22.351030 24.286124
2.210000 20.552989 21.220856 21.936637 22.110722 22.931285 24.917981
2.260000 20.975301 21.660940 22.414606 22.641678 23.767059 25.523617
2.310000 21.429216 22.134317 22.967383 23.216507 24.461170 26.158333
2.360000 21.915195 22.665218 23.694062 23.873681 25.119046 26.646496
2.410000 22.471027 23.380680 24.456071 24.586847 25.822049 27.349062
2.460000 23.088855 24.073924 25.212082 25.318506 26.518051 28.347066
2.510000 23.621660 24.856968 25.971522 26.098106 27.328463 29.326996
2.560000 24.494190 25.735023 26.888723 27.014470 28.321776 30.346270
2.610000 25.389945 26.698376 27.844426 27.985267 29.423553 31.332431
2.660000 26.239680 27.514806 28.750436 28.889062 30.355218 32.064147
2.710000 27.159626 28.301686 29.605969 29.728362 31.192319 32.552926
2.760000 27.868308 29.103093 30.551037 30.538353 32.019461 33.055207
2.810000 28.328334 29.881725 31.432111 31.302943 32.700983 33.639596
2.860000 28.937841 30.511247 32.222412 32.017330 33.395853 34.241067
2.910000 29.490815 31.264712 33.026968 32.757937 34.010495 34.787244
2.960000 30.238498 32.101018 33.679534 33.440734 34.609908 35.393420
3.010000 31.248824 32.897694 34.219764 34.018095 35.056057 35.995664
3.060000 32.005452 33.473909 34.709953 34.550309 35.542563 36.405707
3.110000 32.871828 34.228035 35.248556 35.138390 35.993850 36.963554
3.160000 33.745826 34.778322 35.726473 35.670352 36.440885 37.782386
3.210000 34.404538 35.378490 36.222408 36.210793 36.878252 38.541870
3.260000 35.293773 36.066229 36.696885 36.763166 37.290045 39.151669
3.310000 36.077680 36.666492 37.159270 37.320920 37.824556 39.988966
3.330000 36.253498 36.875615 37.340654 37.530362 38.067600 40.436616
3.360000 36.536156 37.118859 37.586884 37.815594 38.347790 40.950825
3.410000 36.939145 37.473191 37.996939 38.351099 38.847961 42.934869
3.460000 37.396921 37.873370 38.382215 38.897277 39.371732 43.879827
3.510000 37.812739 38.289255 38.818702 39.466457 40.419398 44.744288
3.560000 38.228043 38.710750 39.359293 40.129337 41.834213 45.375302
3.610000 38.677643 39.178777 40.076924 40.885745 43.090271 46.438598
3.660000 39.120793 39.673127 40.843884 41.650345 44.037120 47.245507
3.710000 39.597508 40.348800 41.706522 42.411250 44.828226 48.270069
3.760000 40.222869 41.093783 42.542094 43.181860 45.565023 48.923511
3.810000 40.866557 41.906807 43.350899 43.960701 46.204561 49.935231
3.860000 41.465252 42.729981 44.178156 44.755662 46.988389 50.501509
3.910000 42.396879 43.489523 45.003944 45.529678 47.689478 51.305507
3.960000 43.093716 44.179718 45.856358 46.258606 48.428311 51.824720
4.010000 43.510191 44.926759 46.543628 46.945614 49.074225 52.337856
4.060000 43.871115 45.662020 47.177563 47.633845 49.907362 52.903136
4.110000 44.469290 46.448597 47.828771 48.321047 50.741383 53.389144
4.160000 44.897185 47.177033 48.432526 48.936627 51.496581 53.946789
4.210000 45.409072 47.834243 49.111273 49.565176 52.278174 54.429832
4.260000 45.975389 48.366695 49.783238 50.188702 52.828282 54.914469
4.310000 46.660185 48.993328 50.452072 50.811788 53.430615 55.350501
4.360000 47.285338 49.666359 51.106795 51.440751 53.956582 55.793887
4.410000 48.253472 50.351042 51.742589 52.086536 54.673460 56.279603
4.460000 48.951763 50.975616 52.432034 52.728962 55.235135 56.696895
4.510000 49.644843 51.757740 53.105976 53.394120 55.770856 57.113339
4.560000 50.571616 52.447589 53.802272 54.041364 56.256754 57.496977
4.610000 51.072122 53.133644 54.458996 54.677988 56.759933 57.932430
4.660000 51.849965 53.747894 55.173063 55.304252 57.241333 58.315895
4.710000 52.418178 54.418221 55.945588 55.941281 57.688993 58.696434
4.760000 53.048341 55.146410 56.682125 56.579025 58.139406 59.114638
4.810000 53.700228 55.829461 57.365048 57.243302 58.674214 59.563210
4.860000 54.639809 56.576222 58.034222 57.861740 59.101972 60.018198
4.910000 55.346860 57.369296 58.610390 58.464927 59.596770 60.411500
4.960000 56.312583 58.102262 59.234939 59.071559 60.111428 60.893692
5.010000 57.185472 58.732598 59.822179 59.656901 60.609398 61.342060
5.060000 57.992050 59.453511 60.402215 60.271276 61.163225 61.848404
5.110000 58.790570 60.229065 61.029455 60.952344 61.790304 62.517610
5.160000 59.441171 60.831314 61.631590 61.562842 62.390357 63.177549
5.210000 60.022776 61.362947 62.196793 62.154409 63.037809 63.921272
5.260000 60.755123 61.810625 62.693972 62.697968 63.634564 64.472065
5.310000 61.222982 62.295165 63.206544 63.189839 64.169092 65.174894
5.360000 61.609060 62.737353 63.641594 63.640706 64.655615 65.639924
5.410000 62.059229 63.124307 64.101706 64.094493 65.122281 66.162535
5.460000 62.462496 63.567639 64.556435 64.554813 65.582026 66.693626
