depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.015000 0.041010 0.185543 0.396412 0.411534 0.611670 0.940301
0.485000 9.825287 10.259606 10.596321 10.602565 10.956680 11.388600
0.615000 11.308482 11.763854 12.146197 12.113395 12.463553 12.736789
0.685000 13.850856 14.277896 14.684508 14.677659 15.055345 15.480132
0.765000 15.633089 16.059651 16.400746 16.394915 16.734430 17.129072
0.805000 16.121020 16.569891 16.901287 16.894021 17.223441 17.655734
0.825000 15.308068 15.741998 16.075942 16.073349 16.403567 16.810779
0.855000 17.371933 17.802447 18.104457 18.094634 18.410376 18.708247
0.905000 18.183760 18.519244 18.809772 18.819668 19.116540 19.520055
0.905000 17.949676 18.334072 18.647170 18.642944 18.935095 19.349563
0.935000 18.213668 18.572759 18.872017 18.880936 19.192573 19.602943
0.945000 17.183444 17.590287 17.924312 17.908159 18.198356 18.571508
0.975000 18.890519 19.245120 19.563357 19.570885 19.887961 20.291525
1.055000 19.325570 19.706986 20.042635 20.037223 20.354643 20.758229
1.165000 20.323878 20.700718 21.016871 21.029636 21.360647 21.781847
