depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.010000 0.161081 0.437446 0.655970 0.670320 0.901615 1.221974
0.090000 5.399097 5.738268 6.018294 6.015021 6.284256 6.646373
0.130000 7.252081 7.577664 7.815683 7.825417 8.082602 8.426213
0.170000 8.549247 8.954111 9.281355 9.280048 9.595193 10.065610
0.250000 10.622089 11.091950 11.440528 11.445037 11.818819 12.284401
0.330000 13.294897 13.608034 13.921881 13.965589 14.334476 14.852936
0.370000 13.499535 13.863304 14.231651 14.255338 14.667892 15.062040
0.450000 14.372659 14.973079 15.336913 15.313319 15.664699 16.088667
0.490000 15.022074 15.467054 15.802681 15.795219 16.125040 16.545619
0.590000 15.395383 15.840325 16.190353 16.182818 16.527246 16.915355
0.890000 16.554782 16.968341 17.282502 17.285023 17.620283 17.993210
0.970000 16.637565 17.068975 17.386196 17.382958 17.718191 18.076626
1.050000 17.066663 17.444941 17.762353 17.750149 18.048421 18.427204
1.150000 17.430138 17.876943 18.188511 18.181412 18.502333 18.819198
1.250000 17.988143 18.353167 18.652876 18.654222 18.944329 19.380088
1.370000 18.660230 18.965525 19.263928 19.278755 19.583455 20.017777
1.530000 18.933593 19.280098 19.608543 19.612073 19.932849 20.319378
