depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.300000 5.233980 5.644780 5.942250 5.935703 6.225782 6.582011
0.600000 10.225243 10.651971 11.006457 11.009048 11.364163 11.852744
0.800000 13.348894 13.684422 14.028247 14.066675 14.475099 14.933466
1.000000 15.096372 15.592851 15.952587 15.943106 16.303176 16.740285
1.400000 19.975642 20.427810 20.766670 20.783968 21.146728 21.664559
1.800000 26.502128 27.000317 27.274539 27.266058 27.549942 27.954045
2.000000 27.560106 27.888336 28.220382 28.226560 28.558665 28.940092
2.900000 29.439199 30.130183 30.607530 30.604604 31.048342 31.780371
